id,title,artist_display,date_display,place_of_origin,category_titles,description,medium_display,dimensions,provenance_text,exhibition_history,publication_history,credit_line,department_title,style_title,artwork_type_title,technique_titles,subject_titles,image_url,image_path
155179,Fragment,China,18th century,China,Textiles,A work.,,28 × 18.4 cm (11 × 7 1/4 in) (per old card),,,,Gift of Martin A. Ryerson,Textiles,,Textile,,,"https://www.artic.edu/iiif/2/e4865e19-8dab-0340-0dd1-d957440f0be5/full/843,/0/default.jpg",chinese_art_images\376.jpg
15576,Tripod Vessel,"China, probably Hebei province","Eastern Zhou dynasty, Warring States period (480–221 B.C.)",China,Arts of Asia,A work made of brick-red earthenware.,Brick-red earthenware,26 × 17.5 cm (10 1/4 × 6 7/8 in.); Diam.: 17.5 cm (6 7/8 in.),,,,"Gift of Yamanaka and Co., NY",Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/0bfaf1fa-386a-d4fe-5a38-afad6bc63868/full/843,/0/default.jpg",chinese_art_images\377.jpg
15577,Stove with Figures and Geometric Designs,China,Eastern Han dynasty (A.D. 25–220),China,Arts of Asia,A work made of earthenware with lead green glaze.,Earthenware with lead green glaze,9.4 × 19 × 27.5 cm (3 11/16 × 7 1/2 × 10 13/16 in.),,,,Gift of Mrs. Howell H. Howard,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/832b5307-7810-017b-4756-1a84020769fa/full/843,/0/default.jpg",chinese_art_images\378.jpg
15579,Tripod Vessel,"China, probably Hebei province","Eastern Zhou dynasty, Warring States period (480–221 B.C.)",China,Arts of Asia,A work made of brick-red earthenware.,Brick-red earthenware,25.3 × 17.3 cm (10 × 6 3/4 in.); Diam.: 17.3 cm (6 3/4 in.),,,,"Gift of Yamanaka and Co., NY",Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/f8bf5919-b0a8-515a-cd07-a13453702a47/full/843,/0/default.jpg",chinese_art_images\379.jpg
15583,Shrine with Bodhisattva and Attendants,China,Western Wei dynasty (535-556 CE),China,Arts of Asia,A work made of gilt bronze.,Gilt bronze,26 × 13.2 × 11.3 cm (10 1/4 × 5 1/4 × 4 1/2 in.),,,,Clarence Buckingham Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/643b7704-e471-c674-3f36-b475cdd6ce85/full/843,/0/default.jpg",
15586,Beehive-Shaped Water Coupe,China,"Qing dynasty (1644–1911), spurious Kangxi reign mark (1662–1722), 20th century",China,Arts of Asia,A work made of porcelain with copper red peachbloom glaze.,Porcelain with copper red peachbloom glaze,8.6 × 12.5 cm (3 3/8 × 4 15/16 in.); Diam.: 12.5 cm (4 15/16 in.),,,,Gift of Mrs. Howell H. Howard,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/81ebe940-c6a6-fcfe-3bd2-4b1e7b6d7d2f/full/843,/0/default.jpg",chinese_art_images\381.jpg
15594,Horse Groom,China,Tang dynasty (618–906),China,Arts of Asia,A work made of earthenware with traces of pigment.,Earthenware with traces of pigment,42.3 × 15.7 × 11 cm (16 5/8 × 6 1/8 × 4 3/8 in.),,,,James W. and Marilynn Alsdorf Collection,Arts of Asia,,Sculpture,,,"https://www.artic.edu/iiif/2/0d12b9fb-0699-4acb-cdfc-51979de65c58/full/843,/0/default.jpg",chinese_art_images\382.jpg
156121,Panel (For a Screen),China,"Qing dynasty (1644–1911), 1875/1900",China,Textiles,"A work made of panels: silk, gold-leaf-over-lacquered-paper-wrapped silk, slit tapestry weave with extended weft and interlaced outlining wefts; painted; borders: silk and cotton, warp-float faced 5:1 satin weave; inner and outer edges: silk, warp-float faced 4:1 satin weave; lining: cotton, plain weave.","Panels: Silk, gold-leaf-over-lacquered-paper-wrapped silk, slit tapestry weave with extended weft and interlaced outlining wefts; painted; borders: silk and cotton, warp-float faced 5:1 satin weave; inner and outer edges: silk, warp-float faced 4:1 satin weave; lining: cotton, plain weave",95.6 × 26.7 cm (37 5/8 × 10 1/2 in.),,,,Gift of Mrs. William J. Calhoun through The Antiquarian Society,Textiles,Chinese (culture or style),Textile,slit tapestry weaving; satin weaving; painting (image making); lining (process),,"https://www.artic.edu/iiif/2/c2a88d5f-b0bf-e808-8619-c3c97f81ed66/full/843,/0/default.jpg",chinese_art_images\383.jpg
156122,Panel (For a Screen),China,"Qing dynasty (1644–1911), 1875/1900",China,Textiles,"A work made of silk, gold-leaf-over-lacquered-paper-wrapped silk, slit tapestry weave with extended weft and interlaced outlining wefts; painted; borders: silk and cotton, warp-float faced 5:1 satin weave; inner and outer edges: silk, warp-float faced 4:1 satin weave; lining: cotton, plain weave.","Silk, gold-leaf-over-lacquered-paper-wrapped silk, slit tapestry weave with extended weft and interlaced outlining wefts; painted; borders: silk and cotton, warp-float faced 5:1 satin weave; inner and outer edges: silk, warp-float faced 4:1 satin weave; lining: cotton, plain weave",103.8 × 26.7 cm (40 7/8 × 10 1/2 in.),,,,Gift of Mrs. William J. Calhoun through The Antiquarian Society,Textiles,qing,Textile,slit tapestry weaving; satin weaving; lining (process),,"https://www.artic.edu/iiif/2/2c61d057-1cba-ff88-c328-ec93828735f0/full/843,/0/default.jpg",
156123,Panel (For a Screen),China,"Qing dynasty (1644–1911), 1875/1900",China,Textiles,"A work made of panel: silk, gold-leaf-over-lacquered-paper-wrapped silk, slit tapestry weave with extended weft and interlaced outlining wefts; painted; borders: silk and cotton, warp-float faced 5:1 satin weave; inner and outer edges: silk, warp-float faced 4:1 satin weave; lining: cotton, plain weave.","Panel: Silk, gold-leaf-over-lacquered-paper-wrapped silk, slit tapestry weave with extended weft and interlaced outlining wefts; painted; borders: silk and cotton, warp-float faced 5:1 satin weave; inner and outer edges: silk, warp-float faced 4:1 satin weave; lining: cotton, plain weave",95.8 × 26.7 cm (37 3/4 × 10 1/2 in.),,,,Gift of Mrs. William J. Calhoun through The Antiquarian Society,Textiles,Chinese (culture or style),Textile,slit tapestry weaving; satin weaving; painting (image making); lining (process),,"https://www.artic.edu/iiif/2/1e963307-9e99-0842-0194-fa519b068999/full/843,/0/default.jpg",
156124,Panel (Furnishing Fabric),China,"1900/20, Qing dynasty(1644–1911)",China,Textiles,A work made of silk; k'o-ssu; painted.,Silk; k'o-ssu; painted,106.6 × 27.9 cm (42 × 11 in.),,,,Bequest of Kate S. Buckingham,Textiles,Chinese (culture or style),Textile,,,"https://www.artic.edu/iiif/2/1e71ce9e-444b-be80-7f25-b742e2d18808/full/843,/0/default.jpg",
156125,Panel (Furnishing Fabric),China,"1900/20, Qing dynasty(1644–1911)",China,Textiles,A work made of silk; k'o-ssu; painted.,Silk; k'o-ssu; painted,102.9 × 27.9 cm (40 1/2 × 11 in.),,,,Bequest of Kate S. Buckingham,Textiles,qing,Textile,,,"https://www.artic.edu/iiif/2/9d60edfd-9d45-9811-b413-f0862da2ba2f/full/843,/0/default.jpg",
156126,Tapestries,China,"1900/20, Republic Period (1912–1949)",China,Textiles,A work.,,106.7 × 27.6 cm (42 × 10 7/8 in.),,,,Bequest of Kate S. Buckingham,Textiles,,Textile,,,"https://www.artic.edu/iiif/2/f122053e-5154-02f6-d75b-f203c7890e86/full/843,/0/default.jpg",
156127,Tapestries,China,"1900/20, Republic Period (1912–1949)",China,Textiles,A work.,,106.4 × 28.2 cm (41 7/8 × 11 7/8 in.),,,,Bequest of Kate S. Buckingham,Textiles,,Textile,,,"https://www.artic.edu/iiif/2/1fa92611-49ca-a8ad-76a5-3b56b40227f4/full/843,/0/default.jpg",
156129,Panel (Furnishing Fabric),China,"Qing dynasty (1644–1911), 1800/1900",China,Textiles,A work.,,111.7 × 26.8 cm (44 × 10 1/2 in.),,,,Bequest of Kate S. Buckingham,Textiles,qing,Textile,,,"https://www.artic.edu/iiif/2/0ec69fca-b96c-e564-6d1e-1d18463e5eb6/full/843,/0/default.jpg",
156130,Tapestries,China,"Qing Dynasty (1644–1912), 19th century",China,Textiles,A work.,,111.5 × 27 cm (43 7/8 × 10 5/8 in.),,,,Bequest of Kate S. Buckingham,Textiles,,Textile,,,"https://www.artic.edu/iiif/2/75685372-66cf-8684-c9d9-e1649fe23501/full/843,/0/default.jpg",
156131,Tapestries,China,"Qing Dynasty (1644–1912), 19th century",China,Textiles,A work.,,111.8 × 26.7 cm (44 × 10 1/2 in.),,,,,Textiles,,Textile,,,"https://www.artic.edu/iiif/2/377628de-69e3-9fc7-6601-e631f3e7bf0a/full/843,/0/default.jpg",
156133,Panel (Dress Fabric),China,"1890/1910, Qing dynasty (1644–1911)",China,Textiles,A work made of silk damask.,Silk damask,101 × 104 cm (39 3/4 × 41 in.),,,,Gift of the Antiquarian Society,Textiles,,Textile,,,"https://www.artic.edu/iiif/2/3430e260-f6ac-66ab-2678-9435ce99209b/full/843,/0/default.jpg",chinese_art_images\393.jpg
156137,Cover,China,1900/10,China,Textiles,A work made of satin.,Satin,112 × 112.7 cm (44 1/8 × 44 3/8 in.),,,,Gift of Miss Helen Munroe,Textiles,,Textile,,,"https://www.artic.edu/iiif/2/48fd076a-39a9-0cb0-833e-aabc1b7c7f46/full/843,/0/default.jpg",chinese_art_images\394.jpg
156138,Chair Cover,China,"Qing Dynasty (1644–1911), 1800/25",China,Textiles,A work.,,161.3 × 51.1 cm (63 1/2 × 20 1/8 in.),"Hisazo Nagatani, Chicago, by Aug. 1946 [incoming receipt R8747, Aug. 15, 1946; copy in curatorial object file]; sold to the Art Institute of Chicago.",,,Oriental Department Sundry Trust Fund,Textiles,qianlong,Textile,,,"https://www.artic.edu/iiif/2/2d26571e-6b7a-b86a-f7e8-f9cd39f32771/full/843,/0/default.jpg",
156139,Panel (sleeveband),"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,A work made of embroidered gauze.,embroidered gauze,13 × 38.2 cm (5 1/8 × 15 in.),,,,Bequest of Russell Tyson,Textiles,qing,Costume and Accessories,,,"https://www.artic.edu/iiif/2/84c59acc-0a17-9816-7b8f-7b0c64c148c9/full/843,/0/default.jpg",chinese_art_images\396.jpg
156140,Trouser Band,"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,"A work made of forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze..","Forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze.",7.8 × 32.2 cm (3 × 12 5/8 in.),,,,Bequest of Russell Tyson,Textiles,,Costume and Accessories,,,"https://www.artic.edu/iiif/2/419df34c-3d6b-90cb-37d2-c0200cbc7001/full/843,/0/default.jpg",chinese_art_images\397.jpg
156141,Trouser Band,"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,"A work made of forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze..","Forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze.",10.5 × 31.7 cm (4 1/8 × 12 1/2 in.),,,,Bequest of Russell Tyson,Textiles,,Costume and Accessories,,,"https://www.artic.edu/iiif/2/cf5bfb7c-fe12-1cb3-a44d-6c3ed9612280/full/843,/0/default.jpg",chinese_art_images\398.jpg
156142,Trouser Band,"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,"A work made of forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze..","Forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze.",6.3 × 32.8 cm (2 1/2 × 12 7/8 in.),,,,Bequest of Russell Tyson,Textiles,,Costume and Accessories,,,"https://www.artic.edu/iiif/2/8fb78a8d-ba27-0ad1-4961-a2857920102a/full/843,/0/default.jpg",chinese_art_images\399.jpg
156143,Trouser Band,"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,"A work made of forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze..","Forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze.",14 × 49.5 cm (5 1/2 × 19 1/2 in.),,,,Bequest of Russell Tyson,Textiles,,Costume and Accessories,,,"https://www.artic.edu/iiif/2/2c985b36-decf-d167-3b9b-5b364c5b28ee/full/843,/0/default.jpg",chinese_art_images\400.jpg
156144,Trouser Band,"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,A work made of embroidered gauze.,embroidered gauze,9.5 × 48.6 cm (3 3/4 × 19 1/8 in.),,,,Bequest of Russell Tyson,Textiles,,Costume and Accessories,,,"https://www.artic.edu/iiif/2/8fe4af5e-cae2-ee9d-1361-f7825b080bf4/full/843,/0/default.jpg",chinese_art_images\401.jpg
156145,Trouser Band,"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,A work made of embroidered on gauze.,embroidered on gauze,21 × 42.4 cm (8 1/4 × 16 5/8 in.),,,,Bequest of Russell Tyson,Textiles,qing,Costume and Accessories,,,"https://www.artic.edu/iiif/2/cfaebd74-c011-4173-d75e-b27c7361e4e3/full/843,/0/default.jpg",chinese_art_images\402.jpg
156146,Panel (Trouser Band),"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,A work made of embroidered gauze.,embroidered gauze,19 × 39 cm (7 1/2 × 15 3/8 in.),,,,Bequest of Russell Tyson,Textiles,,Costume and Accessories,,,"https://www.artic.edu/iiif/2/364ef040-b424-e000-7e0c-2152798fb113/full/843,/0/default.jpg",chinese_art_images\403.jpg
156147,Panel,"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,"A work made of forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze..","Forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze.",17 × 55.2 cm (6 5/8 × 21 3/4 in.),,,,Bequest of Russell Tyson,Textiles,,Textile,,,"https://www.artic.edu/iiif/2/dcea485e-49f7-b5fa-6095-5fa9ae685707/full/843,/0/default.jpg",chinese_art_images\404.jpg
156151,Panel,"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,"A work made of forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze..","Forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze.",,,,,Bequest of Russell Tyson,Textiles,,Textile,,,"https://www.artic.edu/iiif/2/c885d669-fbe0-23a6-77cf-c574ac38015a/full/843,/0/default.jpg",chinese_art_images\405.jpg
156152,Panel,"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,A work made of embroidered gauze.,embroidered gauze,23 × 42.5 cm (9 × 16 3/4 in.),,,,Bequest of Russell Tyson,Textiles,qing,Textile,,,"https://www.artic.edu/iiif/2/26b90e27-cec0-4715-eb3c-b8cd9978887a/full/843,/0/default.jpg",chinese_art_images\406.jpg
156154,Trouser Band,"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,"A work made of forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze..","Forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze.",13.6 × 34.3 cm (5 3/8 × 13 1/2 in.),,,,Bequest of Russell Tyson,Textiles,,Costume and Accessories,,,"https://www.artic.edu/iiif/2/043dbb9e-049f-0de2-c209-85fb1c50a06b/full/843,/0/default.jpg",chinese_art_images\407.jpg
156155,Panel,"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,"A work made of forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze..","Forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze.",12 × 33.6 cm (4 3/4 × 13 1/4 in.),,,,Bequest of Russell Tyson,Textiles,,Textile,,,"https://www.artic.edu/iiif/2/e4663072-88a6-3a08-69d8-c2547819f708/full/843,/0/default.jpg",chinese_art_images\408.jpg
156156,Panel,"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,"A work made of forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze..","Forty-four pairs and eight odd pieces of embroidered sleeve, ankle bands, etc. on gauze.",11.6 × 30.2 cm (4 5/8 × 12 7/8 in.),,,,Bequest of Russell Tyson,Textiles,,Textile,,,"https://www.artic.edu/iiif/2/ce692f5f-005f-00f5-7420-97ed968a4f2c/full/843,/0/default.jpg",chinese_art_images\409.jpg
156157,Panel,"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,A work made of embroidered gauze.,embroidered gauze,23.1 × 39.2 cm (9 1/8 × 15 1/2 in.),,,,Bequest of Russell Tyson,Textiles,qing,Textile,,,"https://www.artic.edu/iiif/2/4ff60520-cde3-b471-b08b-5aef442e3aab/full/843,/0/default.jpg",chinese_art_images\410.jpg
156158,Band,"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,A work made of embroidered gauze.,embroidered gauze,24.3 × 36.4 cm (9 5/8 × 14 3/8 in.),,,,Bequest of Russell Tyson,Textiles,,Costume and Accessories,,,"https://www.artic.edu/iiif/2/a546d781-d68f-8df6-38b7-1476c65fa296/full/843,/0/default.jpg",chinese_art_images\411.jpg
156159,Panel,"Han-Chinese
China","Qing dynasty (1644–1911), 1875/1900",China,Textiles,A work made of embroidered gauze.,embroidered gauze,21.5 × 34.6 cm (8 1/2 × 13 5/8 in.),,,,Bequest of Russell Tyson,Textiles,,Textile,,,"https://www.artic.edu/iiif/2/0f6b1a21-11de-b06a-1e3a-eeaf8af5f04e/full/843,/0/default.jpg",chinese_art_images\412.jpg
