subject,predicate,object
1367,类型是,绘画
1368,创作者是,刘国松
1368,尺寸是,图像（共24幅画作）：高5 7/8英寸 × 宽5 7/8英寸（14.9厘米 × 14.9厘米） 装框后：高62英寸 × 宽45 1/2英寸 × 厚2 1/2英寸（157.5厘米 × 115.6厘米 × 6.4厘米）
1368,材质是,纸本水墨设色
1368,现藏博物馆是,亚洲艺术博物馆
1368,类型是,绘画
1371,创作者是,建秋？
1371,尺寸是,高30.48厘米 × 宽61.28厘米（原尺寸：高12英寸 × 宽24又1/8英寸）
1371,材质是,纸本水墨设色
1371,现藏博物馆是,亚洲艺术博物馆
1371,类型是,绘画
1369,创作者是,戴熙
1369,尺寸是,高30.48厘米 × 宽61.28厘米（原尺寸：高12英寸 × 宽24又1/8英寸）
1369,材质是,纸上墨迹
1369,现藏博物馆是,亚洲艺术博物馆
1369,类型是,绘画
1370,创作者是,庄存
1370,尺寸是,高30.48厘米 × 宽61.28厘米
1370,材质是,纸上墨迹
1370,现藏博物馆是,亚洲艺术博物馆
1370,类型是,绘画
1372,创作者是,全时
1372,尺寸是,高3又7/8英寸×宽4又1/2英寸×深5又1/2英寸，高9.8厘米×宽11.4厘米×深14.0厘米
1372,材质是,高温烧制陶瓷
1372,现藏博物馆是,亚洲艺术博物馆
1372,来源地是,中国江苏省宜兴市
1372,类型是,陶瓷
1373,创作者是,林雪
1373,尺寸是,"图像尺寸：高23 1/2英寸 × 宽70 1/4英寸 × 深1 1/16英寸（59.7厘米 × 178.4厘米 × 2.7厘米）
装裱后尺寸：高25 1/4英寸 × 宽71 3/4英寸 × 深2 3/8英寸（64.1厘米 × 182.2厘米 × 6厘米）"
1373,材质是,纸上墨迹
1373,现藏博物馆是,亚洲艺术博物馆
1373,类型是,版画与素描
1375,创作者是,陈少杰
1375,尺寸是,高2英寸×宽1英寸×深1英寸，高5.1厘米×宽2.5厘米×深2.5厘米
1375,材质是,石头
1375,现藏博物馆是,亚洲艺术博物馆
1375,来源地是,中国
1375,类型是,装饰艺术
1374,创作者是,曲平
1374,尺寸是,高1又7/8英寸×宽1英寸×深1英寸，高4.8厘米×宽1厘米×深1厘米
1374,材质是,石头
1374,现藏博物馆是,亚洲艺术博物馆
1374,来源地是,中国
1374,类型是,装饰艺术
1378,创作者是,吳平
1378,尺寸是,高1又3/8英寸×宽5/8英寸×深5/8英寸，高3.5厘米×宽1.6厘米×深1.6厘米
1378,材质是,石头
1378,现藏博物馆是,亚洲艺术博物馆
1378,来源地是,中国
1378,类型是,装饰艺术
1377,创作者是,齊白石
1377,尺寸是,高2又1/4英寸×宽7/8英寸×深7/8英寸，高5.7厘米×宽2.2厘米×深2.2厘米
1377,材质是,半透明米色石头
1377,材质是,带有棕色纹理
1377,现藏博物馆是,亚洲艺术博物馆
1377,类型是,装饰艺术
1376,创作者是,耶稣基督，犹太人的王
1376,尺寸是,"整体：高127厘米 × 宽165厘米  
画面：高81厘米 × 宽163.7厘米  
装框：高106.7厘米 × 宽188.1厘米 × 厚5.1厘米"
1376,材质是,明胶银盐印相
1376,材质是,木质画框
1376,现藏博物馆是,亚洲艺术博物馆
1376,类型是,摄影
1380,创作者是,陶神
1380,材质是,石头
1380,现藏博物馆是,亚洲艺术博物馆
1380,来源地是,中国
1380,类型是,装饰艺术
1379,创作者是,吳平
1379,尺寸是,高3英寸 x 宽1又1/4英寸 x 深1又1/4英寸，高7.6厘米 x 宽3.2厘米 x 深3.2厘米
1379,材质是,灰白色不透明石头（叶蜡石）
1379,现藏博物馆是,亚洲艺术博物馆
1379,类型是,装饰艺术
1382,创作者是,周定芳
1382,尺寸是,高10 3/4英寸 x 宽7 1/2英寸 x 深4 3/4英寸，高27.3厘米 x 宽19.0厘米 x 深12.1厘米
1382,材质是,高温烧制陶瓷
1382,现藏博物馆是,亚洲艺术博物馆
1382,来源地是,美国加利福尼亚州旧金山
1382,类型是,陶瓷
1381,创作者是,魏樂唐
1381,尺寸是,"整体尺寸：高20英寸 × 宽16英寸（50.8厘米 × 40.6厘米）  
装裱尺寸：高21又9/16英寸 × 宽17又5/8英寸 × 厚1又1/8英寸（54.8厘米 × 44.8厘米 × 2.9厘米）"
1381,材质是,布面油画
1381,现藏博物馆是,亚洲艺术博物馆
1381,类型是,绘画
1385,创作者是,赵少昂
1385,尺寸是,高66 1/2英寸×宽20 1/2英寸，高168.9厘米×宽52.1厘米（整体）；高33英寸×宽12 1/2英寸，高83.8厘米×宽31.7厘米（图像）
1385,材质是,纸本水墨设色
1385,现藏博物馆是,亚洲艺术博物馆
1385,类型是,绘画
1386,创作者是,刘国松
1386,尺寸是,"图片尺寸：高35 3/8英寸 × 宽70 5/8英寸（89.9厘米 × 179.4厘米）
装裱后尺寸：高47 5/8英寸 × 宽82 1/4英寸（121厘米 × 208.9厘米）"
1386,材质是,纸本水墨设色
1386,现藏博物馆是,亚洲艺术博物馆
1386,类型是,绘画
1383,创造年代是,清朝
1383,尺寸是,高12 1/2英寸×直径6 1/2英寸，高31.7厘米×直径16.5厘米
1383,材质是,釉瓷
1383,现藏博物馆是,亚洲艺术博物馆
1383,来源地是,中国
1383,类型是,陶瓷
1384,创作者是,郑宁侯
1384,创造年代是,清朝
1384,尺寸是,高3 1/4英寸×宽5 1/2英寸×深2 1/2英寸，高8.3厘米×宽14.0厘米×深6.3厘米
1384,材质是,高温烧制陶瓷
1384,现藏博物馆是,亚洲艺术博物馆
1384,来源地是,中国江苏省宜兴市
1384,类型是,陶瓷
1388,创作者是,徐莹
1388,尺寸是,高148.3厘米 × 宽82.9厘米
1388,材质是,纸本水墨设色
1388,现藏博物馆是,亚洲艺术博物馆
1388,类型是,绘画
1387,创作者是,沈周
1387,创造年代是,明朝
1387,尺寸是,高6 1/2英寸 x 宽7 7/8英寸，高16.5厘米 x 宽50.5厘米（图像）；高10 1/2英寸 x 宽22英寸，高26.7厘米 x 宽55.9厘米（整体）
1387,材质是,金箔纸上墨彩画
1387,现藏博物馆是,亚洲艺术博物馆
1387,类型是,绘画
1391,创作者是,邵宝琴
1391,尺寸是,高5英寸 x 宽5 1/2英寸 x 深7 1/4英寸，高7.6厘米 x 宽14.0厘米 x 深18.4厘米
1391,材质是,高温烧制陶瓷
1391,现藏博物馆是,亚洲艺术博物馆
1391,来源地是,中国江苏省宜兴市
1391,类型是,陶瓷
1393,创作者是,吳平
1393,尺寸是,高2又5/8英寸×宽1又3/8英寸×深1又1/2英寸，高6.7厘米×宽3.5厘米×深3.8厘米
1393,材质是,石头
1393,现藏博物馆是,亚洲艺术博物馆
1393,来源地是,中国
1393,类型是,装饰艺术
1390,创作者是,萧淑芳
1390,尺寸是,高30 3/4英寸×宽20 1/4英寸，高78.1厘米×宽51.44厘米（画面尺寸）；高70英寸×宽29英寸，高177.8厘米×宽73.7厘米（整体尺寸）
1390,材质是,纸本水墨设色
1390,现藏博物馆是,亚洲艺术博物馆
1390,类型是,绘画
1389,创作者是,华嵒
1389,创造年代是,清朝
1389,尺寸是,高70英寸×宽21 1/2英寸，高178厘米×宽55厘米（画面）；高119英寸×宽34英寸，高299.7厘米×宽86.4厘米（整体）
1389,材质是,纸上墨迹
1389,现藏博物馆是,亚洲艺术博物馆
1389,类型是,绘画
1395,创作者是,金声
1395,尺寸是,高3英寸×宽1又5/8英寸×深5/8英寸，高7.6厘米×宽4厘米×深1.6厘米
1395,材质是,玻璃
1395,现藏博物馆是,亚洲艺术博物馆
1395,类型是,装饰艺术
1394,创作者是,泰祥洲
1394,尺寸是,"图片尺寸：高25 3/8英寸 × 宽15 3/4英寸（64.5厘米 × 40厘米）
装裱后尺寸：高35 5/8英寸 × 宽23 1/16英寸 × 厚1 3/8英寸（90.5厘米 × 58.6厘米 × 3.5厘米）"
1394,材质是,纸上墨迹
1394,现藏博物馆是,亚洲艺术博物馆
1394,来源地是,中国北京
1394,类型是,绘画
1392,创作者是,吴作人
1392,尺寸是,高20 1/8英寸×宽15 5/8英寸，高51.1厘米×宽39.7厘米（画面）；高78 1/4英寸×宽21 3/8英寸，高198.8厘米×宽54.3厘米（整体）
1392,材质是,纸本水墨设色
1392,现藏博物馆是,亚洲艺术博物馆
1392,类型是,绘画
1398,创作者是,周定芳
1398,尺寸是,高6英寸×宽3英寸×深5英寸，高17.14厘米×宽8.89厘米×深13.33厘米
1398,材质是,高温烧制陶瓷
1398,现藏博物馆是,亚洲艺术博物馆
1398,类型是,陶瓷
1397,创作者是,周定芳
1397,尺寸是,高5 1/4英寸 x 宽2 1/2英寸 x 深6 1/2英寸，高13.33厘米 x 宽6.35厘米 x 深16.50厘米
1397,材质是,陶器（宜兴器）
1397,现藏博物馆是,亚洲艺术博物馆
1397,来源地是,中国江苏省宜兴市
1397,类型是,陶瓷
1396,创作者是,应业平
1396,尺寸是,图片尺寸：高17又7/8英寸 × 宽27又1/8英寸（高45.4厘米 × 宽68.9厘米）整体尺寸：高78又1/4英寸 × 宽31又3/8英寸（高198.8厘米 × 宽79.7厘米）
1396,材质是,纸本水墨设色
1396,现藏博物馆是,亚洲艺术博物馆
1396,类型是,绘画
1403,创作者是,仇德树
1403,尺寸是,高59英寸×宽23又1/4英寸，高150厘米×宽59厘米
1403,材质是,纸本和布面水墨设色
1403,现藏博物馆是,亚洲艺术博物馆
1403,类型是,绘画
1400,创作者是,王充
1400,创造年代是,明朝
1400,尺寸是,高10英寸×宽6又1/4英寸，高25.4厘米×宽15.9厘米（画面）；高2/4英寸×宽6又1/4英寸×深10英寸，高1.9厘米×宽15.9厘米×深25.4厘米（整体）
1400,材质是,纸上墨迹
1400,现藏博物馆是,亚洲艺术博物馆
1400,类型是,绘画
1402,创作者是,陈元肃
1402,创造年代是,明朝
1402,尺寸是,高94 1/4英寸×宽29 1/4英寸，高239.4厘米×宽74.3厘米（整体）；高55 1/2英寸×宽25 1/2英寸，高141.0厘米×宽64.8厘米（画面）
1402,材质是,纸上墨迹
1402,现藏博物馆是,亚洲艺术博物馆
1402,类型是,绘画
1404,创作者是,周文德
1404,尺寸是,图像（整体）：高23 7/8英寸 × 宽24英寸（60.6厘米 × 61厘米）
1404,材质是,木板上的墨水和颜料
1404,现藏博物馆是,亚洲艺术博物馆
1404,类型是,绘画
1401,创作者是,莫世龙
1401,创造年代是,明朝
1401,尺寸是,高7 1/2英寸×宽53 1/4英寸，高19厘米×宽135.3厘米（图像）；高10 1/2英寸，26.7厘米（整体）
1401,材质是,纸上墨迹
1401,现藏博物馆是,亚洲艺术博物馆
1401,类型是,绘画
1406,创作者是,仇英
1406,创造年代是,明朝
1406,尺寸是,高7 1/8英寸×宽20 1/2英寸，高18.1厘米×宽52.1厘米（画面）；高12 1/4英寸×宽24 1/8英寸，高31.1厘米×宽61.3厘米（整体）
1406,材质是,金箔纸上墨彩
1406,现藏博物馆是,亚洲艺术博物馆
1406,类型是,绘画
1405,创作者是,吴伟业
1405,创造年代是,明朝
1405,创造年代是,清朝
1405,尺寸是,高6 3/8英寸 × 宽19 3/4英寸，高16.3厘米 × 宽50.3厘米（画面）；高13英寸 × 宽24 1/4英寸，高33厘米 × 宽61.6厘米（整体）
1405,材质是,金箔纸上墨
1405,现藏博物馆是,亚洲艺术博物馆
1405,类型是,绘画
1407,创作者是,李戈慕
1407,尺寸是,高134厘米 x 宽55.6厘米（原尺寸：高52 3/4英寸 x 宽21 7/8英寸）
1407,材质是,纸本水墨设色
1407,现藏博物馆是,亚洲艺术博物馆
1407,来源地是,中国
1407,类型是,绘画
1399,创作者是,叶衍兰
1399,创造年代是,清朝
1399,尺寸是,高10又15/16英寸×宽123又11/16英寸，27.8厘米×314.2厘米（整体）；高10又15/16英寸×宽39又3/4英寸，27.8厘米×101厘米（书法部分）；高10又15/16英寸×宽50又3/16英寸，27.8厘米×127.5厘米（绘画与题跋部分）
1399,材质是,绢本设色
1399,现藏博物馆是,亚洲艺术博物馆
1399,类型是,绘画
1408,创作者是,仇英
1408,创造年代是,明朝
1408,尺寸是,高7又1/2英寸×宽20又1/4英寸，高19厘米×宽51.5厘米（图像）；高13英寸×宽24又1/2英寸，高33厘米×宽62.2厘米（整体）高19厘米×宽51.5厘米
1408,材质是,金笺设色
1408,现藏博物馆是,亚洲艺术博物馆
1408,类型是,绘画
1410,创作者是,王己千
1410,尺寸是,高26 3/4英寸×宽17 1/4英寸，高67.94厘米×宽43.81厘米（图像）
1410,材质是,纸上墨迹
1410,现藏博物馆是,亚洲艺术博物馆
1410,类型是,绘画
1412,创作者是,赵少昂
1412,尺寸是,高20 1/16英寸×宽33 11/16英寸，高51厘米×宽85.5厘米（整体）；高24英寸，高61厘米（画面）
1412,材质是,纸上墨迹
1412,现藏博物馆是,亚洲艺术博物馆
1412,类型是,戏剧艺术
1413,创作者是,周绿云
1413,尺寸是,高38 1/8英寸×宽70 1/2英寸，高96.8厘米×宽179.1厘米（画面）；高45 3/4英寸×宽84 1/2英寸，高116.2厘米×宽214.6厘米（整体）
1413,材质是,纸本水墨设色
1413,现藏博物馆是,亚洲艺术博物馆
1413,类型是,绘画
1409,创作者是,仇英
1409,创造年代是,明朝
1409,尺寸是,高6 5/8英寸×宽18 1/4英寸，高16.8厘米×宽46.4厘米（画面）；高13英寸×宽24 1/2英寸，高33厘米×宽62.2厘米（整体）
1409,材质是,金箔纸上墨彩
1409,现藏博物馆是,亚洲艺术博物馆
1409,类型是,绘画
1415,创作者是,刘国松
1415,尺寸是,高18英寸×宽37 1/2英寸，高45.7厘米×宽97.8厘米（画面）；高21 1/2英寸×宽41英寸，高54.6厘米×宽104.1厘米（整体）
1415,材质是,纸上墨色与淡彩
1415,现藏博物馆是,亚洲艺术博物馆
1415,类型是,绘画
1411,创作者是,田世光
1411,尺寸是,高31 3/4英寸×宽19 5/8英寸，约80.7厘米×宽49.9厘米（画面）；高74英寸×宽28 1/2英寸，高188厘米×宽72.4厘米（整体）
1411,材质是,纸本水墨设色
1411,现藏博物馆是,亚洲艺术博物馆
1411,类型是,绘画
1414,创作者是,刘国松
1414,尺寸是,"图片尺寸：高29 3/8英寸 × 宽53 1/8英寸（74.6厘米 × 134.9厘米）
整体尺寸：高76 15/16英寸 × 宽55 7/8英寸（195.4厘米 × 141.9厘米）"
1414,材质是,纸本水墨设色
1414,现藏博物馆是,亚洲艺术博物馆
1414,类型是,绘画
1417,创作者是,文徵明
1417,创造年代是,明朝
1417,尺寸是,高1又3/8英寸 x 宽12英寸 x 深6又1/2英寸，高3.5厘米 x 宽30.5厘米 x 深30.2厘米（相册）
1417,材质是,纸上墨迹
1417,现藏博物馆是,亚洲艺术博物馆
1417,类型是,绘画
1419,创作者是,赵少昂
1419,尺寸是,高60 1/2英寸×宽16 1/2英寸，高153.7厘米×宽41.9厘米（整体）；高26英寸×宽11 1/2英寸，高66.0厘米×宽29.2厘米（图像）
1419,材质是,纸本水墨设色
1419,现藏博物馆是,亚洲艺术博物馆
1419,类型是,绘画
1416,创作者是,杜衡
1416,创造年代是,清朝
1416,尺寸是,高47 1/2英寸×宽13 3/4英寸，高120.7厘米×宽34.9厘米（画面）；高88 1/4英寸×宽20 5/8英寸，高224.2厘米×宽52.4厘米（整体）
1416,材质是,绢本设色
1416,现藏博物馆是,亚洲艺术博物馆
1416,类型是,绘画
1421,创作者是,关少沧
1421,尺寸是,高3 3/4英寸×宽1英寸×深2 3/8英寸，高9.5厘米×宽2.5厘米×深6厘米
1421,材质是,浅灰色石头
1421,现藏博物馆是,亚洲艺术博物馆
1421,类型是,装饰艺术
1418,创作者是,沈廷芳
1418,创造年代是,清朝
1418,尺寸是,高38 1/2英寸×宽9 1/2英寸，高97.8厘米×宽24.1厘米（画面）；高56 1/4英寸×宽12 1/4英寸，高142.9厘米×宽31.1厘米（整体）
1418,材质是,纸上墨迹
1418,现藏博物馆是,亚洲艺术博物馆
1418,类型是,绘画
1425,创作者是,欧豪年
1425,尺寸是,高41 3/8英寸×宽23 7/16英寸，高105.1厘米×宽59.5厘米
1425,材质是,纸上色彩
1425,现藏博物馆是,亚洲艺术博物馆
1425,类型是,绘画
1422,创作者是,梅清
1422,创造年代是,明朝
1422,创造年代是,清朝
1422,尺寸是,高68英寸×宽19又1/4英寸，高172.7厘米×宽48.9厘米（画面）；高101又1/2英寸×宽26英寸，高257.8厘米×宽66.0厘米（整体）
1422,材质是,纸上墨迹
1422,现藏博物馆是,亚洲艺术博物馆
1422,类型是,绘画
1424,创作者是,欧豪年
1424,尺寸是,高38 9/16英寸 × 宽24 7/16英寸，高98厘米 × 宽62厘米（画面）；高72 7/16英寸 × 宽31 1/8英寸，高184厘米 × 宽79厘米（整体）
1424,材质是,纸本水墨设色
1424,现藏博物馆是,亚洲艺术博物馆
1424,类型是,绘画
1423,创作者是,欧豪年
1423,尺寸是,高38 9/16英寸×宽24 7/16英寸，高98厘米×宽62厘米（画面）；高72 7/16英寸×宽31 1/8英寸，高184厘米×宽79厘米（整体）
1423,材质是,纸本水墨设色
1423,现藏博物馆是,亚洲艺术博物馆
1423,类型是,绘画
1420,创作者是,唐代
1420,创造年代是,清朝
1420,尺寸是,高66 3/8英寸×宽33英寸，高168.6厘米×宽83.8厘米（画面）；高107英寸×宽43 5/8英寸，高271.8厘米×宽110.8厘米（整体）
1420,材质是,纸本水墨设色
1420,现藏博物馆是,亚洲艺术博物馆
1420,类型是,绘画
1426,创作者是,张洹
1426,尺寸是,高144英寸×宽99英寸×深5英寸，高365.8厘米×宽251.5厘米×深12.7厘米
1426,材质是,手工纸上羽毛墨迹
1426,现藏博物馆是,亚洲艺术博物馆
1426,来源地是,中国上海
1426,类型是,版画与素描
1428,创作者是,严炳辉
1428,尺寸是,高70 3/4英寸×宽38 1/4英寸，高179.7厘米×宽97厘米（图像）
1428,材质是,纸上墨迹
1428,现藏博物馆是,亚洲艺术博物馆
1428,类型是,绘画
1429,创作者是,杨钢
1429,尺寸是,高26 3/4英寸 × 宽45 1/4英寸，高68厘米 × 宽115厘米（画面）；高28 3/4英寸 × 宽48英寸，高73厘米 × 宽121.9厘米（整体）
1429,材质是,纸本水墨设色
1429,现藏博物馆是,亚洲艺术博物馆
1429,类型是,绘画
1430,创作者是,威尔逊·谢
1430,尺寸是,图片尺寸：高19½英寸 × 宽13½英寸（49.5厘米 × 34.3厘米）整体尺寸：高26¼英寸 × 宽19¾英寸（66.7厘米 × 50.2厘米）
1430,材质是,金纸上的墨彩
1430,现藏博物馆是,亚洲艺术博物馆
1430,类型是,绘画
1431,创作者是,仇英
1431,创造年代是,明朝
1431,尺寸是,高9又3/4英寸×宽21又1/2英寸，高24.8厘米×宽54.6厘米（画面尺寸）；高13英寸×宽24又1/2英寸，高33厘米×宽62.2厘米（整体尺寸）
1431,材质是,金箔纸上墨彩
1431,现藏博物馆是,亚洲艺术博物馆
1431,类型是,绘画
1433,创作者是,徐乐乐
1433,尺寸是,高13 3/4英寸 x 宽19 1/2英寸，高34.9厘米 x 宽49.5厘米（画面）；高20英寸 x 宽24 1/4英寸，高50.8厘米 x 宽61.6厘米（整体）
1433,材质是,纸本水墨设色
1433,现藏博物馆是,亚洲艺术博物馆
1433,类型是,绘画
1427,创作者是,陈继儒
