id,Title,Artist,Dynasty,CreditLine,Dimensions,ImgPath,ImgUrl,Materials,Description,Museum,PlaceOri,Inscribed,Classifications,Medium,OnlyArtist,main_start,main_end,sub_start,sub_end,periods
1837,花卉纹饰盒,,宋朝（960年—1279年）,艾弗里·布伦戴奇收藏,H. 1 1/2英寸 x 直径3英寸，H. 3.7厘米 x 直径7.3厘米,images/asian_chinese2333.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/16565/preview,釉下模印及雕刻装饰瓷器,"宋元青白瓷（960–1368年） 公元10世纪，中国东南部的江西省开始使用青白釉瓷器。青白瓷以薄胎白瓷为底，施以光泽釉（含铁量低），并饰以刻花或印花，经高温烧制而成，享有""如玉""美誉。历史上玉器除现今常见的翠绿色外，亦有多种浅色调。景德镇瓷作为青白瓷的常见亚类，以其无与伦比的淡青釉色备受珍视，大量产品供应国内市场及出口贸易。",亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,960.0,1279.0,960.0,1279.0,宋朝
1842,古器形花瓶,,清朝（1644-1911年），康熙皇帝统治时期（1662-1722年）,艾弗里·布伦戴奇藏品,高2 1/8英寸×直径4 1/2英寸，高5.4厘米×直径11.4厘米,images/asian_chinese2338.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/17226/preview,铜红釉瓷器,,亚洲艺术博物馆,中国,,陶瓷,,,1644.0,1911.0,1662.0,1722.0,清朝
1841,武士场景马莱特花瓶,,清朝（1644-1911年），康熙皇帝统治时期（1662-1722年），1662-1722年,艾弗里·布伦戴奇收藏,高29 1/2英寸×直径9 1/4英寸，高74.9厘米×直径23.5厘米,images/asian_chinese2337.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/17186/preview,釉上彩瓷,"此件独特瓷瓶周身饰以五十六位人物，为康熙时期同类瓷器中所见最多。画面中央，皇帝立于高台之上，正向即将出征的杨家将（活跃于11世纪）授予帅印。身着红袍的老将军在低台处深躬行礼，似在受印。杨家将无论男女皆常年抗击北方游牧民族侵扰，其爱国精神与显赫战功成就了家族传奇。立于高台右下方的六位女将，人称""巾帼英雄""。",亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1644.0,1911.0,1662.0,1722.0,清朝
1843,龙纹方杯,,清朝（1644年-1911年）,艾弗里·布伦戴奇收藏,高3 1/2英寸×宽4 1/8英寸×深3 1/8英寸，高8.9厘米×宽10.5厘米×深7.9厘米,images/asian_chinese2339.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/13526/preview,软玉,,亚洲艺术博物馆,中国,,玉与石,,,1644.0,1911.0,1644.0,1911.0,清朝
1840,告别场景罐,,清朝（1644-1911年），康熙皇帝统治时期（1662-1722年），1662-1722年,艾弗里·布伦戴奇收藏,高13 3/8英寸×直径9 3/8英寸，高34厘米×直径23.8厘米,images/asian_chinese2336.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/16276/preview,釉下青花釉上五彩瓷器,此罐所绘场景取材于宋徽宗（1100-1125年在位）与名妓李师师的风流韵事，故事发生在李师师所在的青楼之外。清晨时分，徽宗匆忙骑黄马返朝，回望目送他离开的爱人。,亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1644.0,1911.0,1662.0,1722.0,清朝
1844,带有浮雕小螺旋纹的圆盘,,清朝（1644-1911年）,艾弗里·布伦戴奇藏品,直径8 3/8英寸×深1/4英寸，直径21.3厘米×深0.63厘米,images/asian_chinese2340.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/13539/preview,软玉,,亚洲艺术博物馆,中国,,玉与石,,,1644.0,1911.0,1644.0,1911.0,清朝
1845,鸭子象征着丰收与成功,,1900年至1950年,艾弗里·布伦戴奇藏品,高5英寸 x 宽8英寸 x 深2 1/2英寸，高12.7厘米 x 宽20.3厘米 x 深6.3厘米,images/asian_chinese2341.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/13572/preview,软玉,,亚洲艺术博物馆,中国,,玉与石,,,1900.0,1950.0,,,
1846,带盖四联瓶容器,,1900年至1950年,艾弗里·布伦戴奇藏品,高5.5英寸×宽6英寸×深3 1/8英寸，高13.3厘米×宽15.2厘米×深7.9厘米,images/asian_chinese2342.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/13579/preview,软玉,,亚洲艺术博物馆,中国,,玉与石,,,1900.0,1950.0,,,
1847,古代青铜器形制中的觥,,清朝（1644年-1911年）,艾弗里·布伦戴奇收藏,高8 3/4英寸 x 宽6 1/2英寸 x 深2英寸，高22.2厘米 x 宽16.5厘米 x 深5.1厘米,images/asian_chinese2343.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/13643/preview,软玉,,亚洲艺术博物馆,中国,,玉与石,,,1644.0,1911.0,1644.0,1911.0,清朝
1848,三羊携灵芝与车前草,,清朝（1644-1911年）,艾弗里·布伦戴奇收藏,高8英寸 x 宽5 1/4英寸 x 深2 1/8英寸，高20.3厘米 x 宽13.3厘米 x 深5.4厘米,images/asian_chinese2344.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/13679/preview,软玉,,亚洲艺术博物馆,中国,,玉与石,,,1644.0,1911.0,1644.0,1911.0,清朝
1849,佛陀幼时,,明朝（1368-1644年），约1500-1644年,匿名礼物,高5 3/4英寸×宽3 3/8英寸，高14.4厘米×宽8.5厘米,images/asian_chinese2345.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/28816/preview,镀金青铜,,亚洲艺术博物馆,中国,,雕塑,,,1368.0,1644.0,1500.0,1644.0,明朝
1850,有角猫科动物,,明朝（1368年－1644年）,凯瑟琳和路易·肖尔的礼物,高1 5/8英寸×宽1 1/2英寸×长2 3/4英寸，高3.5厘米×宽2.9厘米×长6.3厘米,images/asian_chinese2346.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/28818/preview,镀金青铜,,亚洲艺术博物馆,中国,,雕塑,,,1368.0,1644.0,,,明朝
1852,鼻烟壶,,清朝（1644-1911年），约1800-1911年,艾弗里·布伦戴奇收藏,H. 5.2厘米,images/asian_chinese2348.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/27383/preview,水晶,,亚洲艺术博物馆,中国,,装饰艺术,,,1644.0,1911.0,1800.0,1911.0,清朝
1851,鼻烟壶,,清朝（1644-1911年），约1800-1900年,艾弗里·布伦戴奇收藏,H. 5.4厘米,images/asian_chinese2347.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/27378/preview,红玉髓,,亚洲艺术博物馆,中国,,装饰艺术,,,1644.0,1911.0,1800.0,1900.0,清朝
1854,饰有少年骑独角兽图案的圆形浮雕,,清朝（1644-1911年），约1800-1900年,旧金山美术馆转让，凯瑟琳·鲍尔小姐捐赠,整体：直径3/8英寸（16.2厘米）,images/asian_chinese2350.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/24/preview,罗纱刺绣,在中国，神话中的麒麟被认为是送子神兽。图中这个身着王子服饰的小男孩手持笙（与“生”同音）和一枝桂花（“贵”之花）。因此，这个组合图案是一个双关语，象征着不断诞生高贵的儿子（连生贵子）。,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1800.0,1900.0,清朝
1853,女士半正式外套,,清朝（1644-1911年），1850年至1900年,旧金山美术博物馆转让，海伦·贝尼奥夫捐赠,高42英寸×宽62.5英寸，高106.7厘米×宽158.7厘米,images/asian_chinese2349.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/11/preview,丝绸上绣有丝线与金属包线；饰边与衬里为丝绸,清代富家女子常着丝绸衣裳，款式为侧襟或对襟短袄/长袄搭配围系式褶裥马面裙（如图示）。此处陈列的两件单品[1988.1与F2019.2]虽来自不同套装，却完整展现了袄裙搭配的穿着方式：这件蓝色圆领对襟袄可能是贵妇在节庆时所穿，团花纹饰中点缀花卉人物吉祥图案；而这条红色马面裙应属新娘嫁衣，织有龙凤呈祥纹样寄寓美满。,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1850.0,1900.0,清朝
1855,头饰形状的吊坠,,清朝（1644-1911年），约1800-1900年,旧金山美术馆转让，凯瑟琳·鲍尔小姐捐赠,整体尺寸：高1又3/8英寸 × 宽5又1/4英寸（3.5厘米 × 13.3厘米）,images/asian_chinese2351.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/31/preview,刺绣丝纱,"绣品上饰有""囍""字、佛教右旋万字符和盘长纹等吉祥图案。头饰形似官帽，寓意着对主人加官进爵的祝愿。",亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1800.0,1900.0,清朝
1856,100个男孩,,清朝（1644-1911年），约1750-1911年,旧金山美术馆转赠，凯瑟琳·鲍尔小姐捐赠,高18 1/4英寸×长78 1/2英寸，高47厘米×长199.4厘米,images/asian_chinese2352.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/294/preview,缂丝,,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1750.0,1911.0,清朝
1857,鹅纹品级徽章，四品，一对之一,,清朝（1644-1911年），约1850-1900年,比·L·哈伯尔小姐的赠礼,整体尺寸：高11英寸 × 宽11又1/2英寸（27.9厘米 × 29.2厘米）,images/asian_chinese2353.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/63/preview,丝绸纱网帐篷针绣,,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1850.0,1900.0,清朝
1858,牡丹葡萄纹头带,,清朝（1644-1911年），约1800-1900年,厄休拉·W·宾厄姆夫人捐赠,整体尺寸：高9又1/2英寸 × 宽4英寸（24.1厘米 × 10.2厘米）,images/asian_chinese2354.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/76/preview,绣于缎面,牡丹象征富贵荣华，葡萄则寓意多子多福。,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1800.0,1900.0,清朝
1860,女士内衣,,清朝（1644-1911年），约1800-1900年,厄休拉·W·宾厄姆夫人的赠礼,整体尺寸：宽10又3/4英寸 × 长18又3/4英寸（27.3厘米 × 47.6厘米）,images/asian_chinese2356.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/95/preview,缎纹织花丝绸配刺绣装饰,,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1800.0,1900.0,清朝
1861,鹅品秩徽章，四品,,清朝（1644-1911年），约1800-1911年,厄休拉·W·宾汉姆夫人捐赠,整体尺寸：高17 5/8英寸 × 宽18 1/4英寸（44.8厘米 × 46.4厘米）,images/asian_chinese2357.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/107/preview,绣花丝纱,,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1800.0,1911.0,清朝
1859,女士云肩,,清朝（1644-1911年），约1800-1911年,乌苏拉·W·宾汉姆夫人捐赠,整体尺寸：D. 16 × W. 14 1/4 英寸（40.6 × 36.2 厘米）,images/asian_chinese2355.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/78/preview,缎纹织花丝绸配刺绣装饰,八世纪宫廷贵妇佩戴的彩帛披肩，在数百年间演变为一种标准的服饰形式。至17世纪，披肩已衍生出多种款式，以惊艳之姿垂坠于肩颈之间。这种绣花云肩在妇女儿童间风靡一时，不仅因其瑰丽的色彩与纹样，更因小巧的形制便于刺绣。写实与抽象交织的设计风格，在花卉刺绣中尤为显著。牡丹、莲花与兰花作为象征繁荣、柔美、丰饶与纯洁的经典主题，频繁出现于此类云肩之上。一对沿边缘飞向兰花的蝴蝶，勾勒出满园春色的诗意画卷。玄色缎面上深浅交织的绛红、绯红与青碧，形成强烈的视觉韵律，彰显出绣娘精湛的艺术造诣。,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1800.0,1911.0,清朝
1862,卧象,,清朝（1644-1911年），约1800-1900年,艾弗里·布伦戴奇收藏,高1英寸×宽1又3/4英寸×长2又3/4英寸，高2.5厘米×宽4.4厘米×长7厘米,images/asian_chinese2358.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/22936/preview,软玉,此件玉雕匠人巧妙利用一块扁平黄绿色玉料上的褐色瑕疵，将大面积表面染成棕色，雕琢出一头卧地酣眠的大象，四肢蜷曲于浑圆身躯之下。象鼻上扬触及后臀右侧，形成镂空圆环。匠人未采用夸张手法或高浮雕技艺，仅以数道简练刀工便勾勒出厚皮下笨拙的肢体轮廓。大象作为酒器形象曾见于商周祭祀青铜器，历代雕塑、织品与绘画中亦时有表现。明代始现于瓷器，玉雕中出现相对较晚。现存清宫旧藏玉象皆断代为清代（参见《中国玉器全集》1993年版第4卷图版270；北京故宫博物院1995年版第42卷图版97）。,亚洲艺术博物馆,中国,,玉与石,,,1644.0,1911.0,1800.0,1900.0,清朝
1863,瓜形蝴蝶鼻烟壶,,清朝（1644-1911年），约1800-1900年,艾弗里·布伦戴奇收藏,高2又3/4英寸×宽1又3/4英寸×深1又1/2英寸，高7厘米×宽4.4厘米×深3.8厘米,images/asian_chinese2359.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/27387/preview,琥珀,瓜（gua）和蝶（die）组合形成吉祥话“瓜瓞绵绵”，意为“世代绵长”（子孙众多）。,亚洲艺术博物馆,中国,,装饰艺术,,,1644.0,1911.0,1800.0,1900.0,清朝
1865,月下抚琴图花瓶,,清朝（1644-1911年），康熙皇帝在位时期（1662-1722年）,罗伊·莱文特里特的礼物,,images/asian_chinese2361.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/24141/preview,青花瓷,,亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1644.0,1911.0,1662.0,1722.0,清朝
1864,庭院婴戏图鼻烟壶,,清朝（1644-1911年），1800-1900年,罗伊·莱文特里特的礼物,H. 3英寸,images/asian_chinese2360.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/24135/preview,青花瓷,,亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1644.0,1911.0,1800.0,1900.0,清朝
1866,饰有外国使节行进图的碗,,清朝（1644-1911年），1700-1800年,罗恩·莱文特里特,直径7.5,images/asian_chinese2362.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/24168/preview,釉下青花瓷,,亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1644.0,1911.0,1700.0,1800.0,清朝
1867,绘有渔民生活的盒子,,清朝（1644-1911年），康熙皇帝统治时期（1662-1722年）,罗伊·莱文特里特的礼物,H. 2又1/2英寸,images/asian_chinese2363.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/24176/preview,青花瓷,,亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1644.0,1911.0,1662.0,1722.0,清朝
1868,花卉纹盆,,清朝（1644-1911年），约1700-1800年,罗伊·莱文特里特的礼物,直径8又3/4英寸,images/asian_chinese2364.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/24192/preview,青花瓷,,亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1644.0,1911.0,1700.0,1800.0,清朝
1869,绘有寿星渡海图的盘子（一对之一）,,清朝（1644-1911年），雍正皇帝在位时期（1723-1735年）,罗伊·莱文特里特的礼物,直径5又1/2英寸,images/asian_chinese2365.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/24198/preview,釉下青花红彩瓷,,亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1644.0,1911.0,1723.0,1735.0,清朝
1872,深盘,,1488年至1505年,艾弗里·布伦戴奇藏品,高1 7/8英寸×直径8 3/8英寸，高4.8厘米×直径21.3厘米,images/asian_chinese2368.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/17768/preview,黄釉瓷器,,亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1488.0,1505.0,,,
1870,八龙纹罐,,明朝（1368-1644年），万历皇帝在位时期（1573-1620年）,艾弗里·布伦戴奇收藏,高5英寸 x 直径6 1/8英寸，高12.7厘米 x 直径15.6厘米,images/asian_chinese2366.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/17518/preview,釉下青花瓷,除八吉祥外，八之数亦见于其他纹饰组合，以取吉祥之意。八吉祥与龙纹组合，为当时御瓷的装饰风格之一。此瓶八瓣瓜棱间绘五爪龙八条，姿态各异，腾游于祥云与火焰宝珠之间。肩部八开光内绘八吉祥纹，近足处环饰莲瓣纹一周。,亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1368.0,1644.0,1573.0,1620.0,明朝
1873,大盘绘仙岛图,,明朝（1368-1644年），万历皇帝统治时期（1573-1620年）,艾弗里·布伦戴奇收藏,高3 1/2英寸 × 直径10 1/2英寸，高8.9厘米 × 直径26.7厘米,images/asian_chinese2369.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/17915/preview,釉下青花瓷,,亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1368.0,1644.0,1573.0,1620.0,明朝
1871,刻有莲花卷纹的碗,,明朝（1368-1644年），宣德年间（1426-1435年）,艾弗里·布伦戴奇收藏,高4 1/8英寸×直径7 7/8英寸，高10.5厘米×直径20厘米,images/asian_chinese2367.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/17684/preview,刻花釉瓷,"明代官窑瓷器上，红、白、蓝、青、淡青等传统釉色被保留下来，用于日常器皿、礼器或室内陈设。宋代官窑(960 -1279)的某些古老品种被不断仿制。明代官窑从未停止尝试新的釉料、品种和装饰手法，以保持瓷器对其他礼器材料的优势。艾弗里·布伦戴奇收藏的一组餐具展示了15世纪初至16世纪景德镇明代官窑生产的四种单色釉。永乐皇帝选择了白色和受伊斯兰金属器启发的器型用于祭坛和皇家寺庙。15世纪的白釉，浓稠光滑，被称为""甜白""。早期蒙古统治者青睐的深蓝色釉在宣德年间成功复烧。蓝色常用于祭坛上的祭祀庆典。文献中记载了""宝石蓝""和""天蓝""等雅称。黄色被视为高贵的颜色，在15世纪末开始流行。这种低温釉可以覆盖在已烧制的白釉上二次烧制，或直接施于坯体一次烧成。呈献给成化、正德宫廷的黄釉瓷器胎质细腻，釉色莹润，赢得了""鸡油黄""的美誉。褐釉是宣德年间官窑尝试复烧一种曾进贡北宋宫廷的古代定窑褐釉的实验成果。明代官窑瓷器上，表面泛着金属光泽的褐釉被称为""紫金""，沿用了宋代定窑褐釉的称谓；无光泽的褐釉则被称为""酱釉""。",亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1368.0,1644.0,1426.0,1435.0,明朝
