Img_path,Credit Line,Portfolio,Materials,Artist,Markings,Publisher,On View,Department,School,Date,Inscribed,Classifications,Signed,(not entered),Dynasty,More Information,Img_url,Dimensions,Composer,Printer,Object number,Place of Origin,Period,Culture,Provenance Statement,Title
images/asian_chinese5654.jpg,The Avery Brundage Collection,,Porcelain with overglaze multicolor decoration,,,,On view,Chinese Art,,1736-1795,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Qianlong emperor (1736-1795)",,https://searchcollection.asianart.org/internal/media/dispatcher/51829/preview,"H. 10 1/2 in x Diam. 9 1/2 in, H. 26.7 cm x Diam. 24.1 cm",,,B60P15,China,,,,Vase with floral scrolls
images/asian_chinese5655.jpg,The Avery Brundage Collection,,Porcelain with overglaze decoration,,,,On view,Chinese Art,,1821-1850,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Daoguang emperor (1821-1850)",,https://searchcollection.asianart.org/internal/media/dispatcher/16146/preview,"H. 7 in x Diam. 7 in, H. 17.8 cm x Diam. 17.8 cm",,,B60P11,China,,,,Jar with flying dragons
images/asian_chinese5656.jpg,The Avery Brundage Collection,,Lacquer; Red,,,,Not on view,Chinese Art,,approx. 400-200 BCE,,Decorative Arts,,,Eastern Zhou period (770-256 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/23531/preview,H. 5 in x W. 9 in,,,B69M18,"Changsha, Hunan province, China",Warring States period (approx. 475-221 BCE),,,Bowl
images/asian_chinese5657.jpg,Museum purchase,,Black lacquer with gilded gold,,,,Not on view,Chinese Art,,1200 - 1400,,Decorative Arts,,,Yuan dynasty (1271 - 1368) or Ming dynasty (1368 - 1644),,https://searchcollection.asianart.org/internal/media/dispatcher/73961/preview,Overall: H. 4 1/8 in × W. 20 1/8 in × D. 11 1/16 in (10.5 cm × 51.1 cm × 28.1 cm),,,B77M17,China,,,,Low table with flower scrolls
images/asian_chinese5658.jpg,Gift of M. Jean-Pierre Dubosc,,Black lacquer,,,,Not on view,Chinese Art,,1127 - 1279,,Decorative Arts,,,,南宋愯漆器箋瓣口殎浻潶盤,https://searchcollection.asianart.org/internal/media/dispatcher/73170/preview,Overall: H. 2 11/16 in × W. 11 5/8 in × D. 11 3/4 in (6.8 cm × 29.5 cm × 29.8 cm),,,B77M25,China,Southern Song period (1127 - 1279),,,Lobed dish with metal rim and high stand
images/asian_chinese5659.jpg,Museum purchase,,Carved marbled lacquer,,,,Not on view,Chinese Art,,1400 - 1500,,Decorative Arts,,,Ming dynasty (1368 - 1644),,https://searchcollection.asianart.org/internal/media/dispatcher/73112/preview,Overall: H 1 5/16 in × W 15 3/16 in × D 5 1/16 in (3.3 cm × 38.6 cm × 12.9 cm),,,B83M7,China,,,,Rectangular tray
images/asian_chinese5660.jpg,The Avery Brundage Collection,,Bronze with traces of gilding,,,,Not on view,Chinese Art,,,,Metal Arts,,,Han dynasty (206 BCE-220 CE),,https://searchcollection.asianart.org/internal/media/dispatcher/12900/preview,"H. 3 in x W. 2 1/8 in, H. 7.6 cm x W. 5.4 cm",,,B60B1083,Northern China,,,,"Frog-shaped buckle, one of a pair"
images/asian_chinese5661.jpg,The Avery Brundage Collection,,Porcelain with glaze (Dehua ware),,illegible square seal mark on the back,,On view,Chinese Art,,1644-1911,,Sculpture,,,Qing dynasty (1644-1911),"Sculpture and Carved Decoration Various types of ceramic wares were employed not only for household vessels but also for decorative sculptural forms. Of particular note are certain ceramic wares used specifically for sculpture: Dehua, Zhangzhou, Shiwan, and Yixing wares, all named for and characteristic of the places in which they were made. Dehua wares, known in the West since the 1700s as blanc de Chine (“China white”), were produced in Dehua, in southeastern China’s Fujian province. Technical improvements achieved in the 1500s for obtaining and purifying the milk-white glaze and ivory-white clay made possible the sculpting of large figures in porcelain. Zhangzhou wares—those attributed to the Zhangzhou kiln, also in Fujian province—are distinctive for their crackled ivory-colored glaze. The Shiwan kilns at Foshan, Guangdong province in southern China produced wares with thick bodies and colorful glazes, especially known in the West as flambé (suffused) glazes. Sculptural figures and architectural ceramics are particularly significant in Shiwan ware. Clay found at Yixing, Jiangsu province in southeastern China was used to create ceramics in a characteristic range of dark colors—from brown, purple, and green to buff and beige. Yixing ceramics are known to enhance the color, fragrance, and taste of tea; therefore, the majority of Yixing ware is in the form of tea sets.",https://searchcollection.asianart.org/internal/media/dispatcher/16174/preview,"H. 16 3/8 in x W. 6 3/8 in x D. 6 1/8 in, H. 41.6 cm x W. 16.2 cm x D. 15.6 cm",,,B60P20+,"Dehua, Fujian province, China",,,,Poet Qu Yuan (339–279 BCE)
images/asian_chinese5662.jpg,The Avery Brundage Collection,,Porcelain,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Qianlong emperor (1736-1795)",,https://searchcollection.asianart.org/internal/media/dispatcher/16751/preview,"H. 12 in x Diam. 7 1/2 in, H. 30.5 cm x Diam. 19 cm",,,B60P335,"Jingdezhen, Jiangxi province, China",,,,Lid for meiping lidded vase
images/asian_chinese5663.jpg,The Avery Brundage Collection,,Nephrite,,,,On view,Chinese Art,,approx. 1200-1300,,Jade And Stones,,,Song dynasty (960-1279) or Yuan dynasty (1271-1368),,https://searchcollection.asianart.org/internal/media/dispatcher/69681/preview,"H. 2 7/8 in x Diam. 5 1/4 in, H. 7.3 cm x Diam. 13.3 cm",,,B60J839,China,,,,"Basin with dragons, after a classical form"
images/asian_chinese5664.jpg,The Avery Brundage Collection,,Nephrite,,,,On view,Chinese Art,,1900-1950,,Jade And Stones,,,,,https://searchcollection.asianart.org/internal/media/dispatcher/15123/preview,"H. 2 in x Diam. 2 1/4 in, H. 5.1 cm x Diam. 5.7 cm",,,B60J828,China,,,,Tube in an ancient form with dragons in relief
images/asian_chinese5665.jpg,"Gift of Mrs. Helen M. Selander and Mr. Charles E. McCulloch in memory of their parents, Charles E. and Nina L. McCulloch",,Nephrite,,,,Not on view,Chinese Art,,approx. 1900-1911,,Jade And Stones,,,Qing dynasty (1644-1911),"This paper-thin vessel of light-green nephrite shows five Buddhas, each seated inside a triangular cavelike design. The five are identical, and represent the Buddha Shakyamuni, seated with his legs folded in meditation, his left hand holding an alms bowl, and his right hand lowered and pointing downward. Each Buddha is given a burning halo with spiky flames. In between the Buddhas are five peris, the Islamic version of angels. The rim of the bowl has a band of floral motifs not unlike the ones found on blue-and-white porcelain bowls. In the center of the bowl is a beautifully worked lotus blossom bearing the seed pod, surrounded by three rows of lotus petals. The central lotus is in relative high relief, while the outer rows of petals and the rest of the decorations are in low relief. A similar lotus with seed pod appears on the bottom of the piece, with the lotus petals curving up to form the foot. This bowl is even thinner than its Mughal prototypes. The floral base is in the Mughal tradition, but the iconography is mixed, for Mughal jades do not display Buddhist images. The appearance of the angels make it even more bizarre. The bowl epitomizes twentieth-century ideas of what a Hindustan vessel should look like.",https://searchcollection.asianart.org/internal/media/dispatcher/27214/preview,"H. 1 7/8 in x Diam 5 3/4 in, H. 4.8 cm x Diam. 14.6 cm",,,B71J1,China,,,,Mughal-style bowl with seated deities and angels
images/asian_chinese5666.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,approx. 770-700 BCE,,Metal Arts,,,,,https://searchcollection.asianart.org/internal/media/dispatcher/12122/preview,"H. 4 in x W. 2 in, H. 10.2 cm x W. 5.1 cm",,,B60B667,China,Spring and Autumn period (770-476 BCE),,,"Cheek bit, one of a pair"
images/asian_chinese5667.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,approx. 770-700 BCE,,Metal Arts,,,,,https://searchcollection.asianart.org/internal/media/dispatcher/12123/preview,"H. 4 in x W. 2 in, H. 10.2 cm x W. 5.1 cm",,,B60B668,China,Spring and Autumn period (770-476 BCE),,,"Cheek bit, one of a pair"
images/asian_chinese5668.jpg,The Avery Brundage Collection,,Bronze,,,,On view,Chinese Art,,approx. 475-400 BCE,,Arms And Armament,,,,,https://searchcollection.asianart.org/internal/media/dispatcher/12133/preview,"H. 10 in x W. 6 in x D. 3/8 in, H. 25.4 cm x W. 15.2 cm x D. .95 cm",,,B60B678,China,Eastern Zhou period (770–256 BCE),,,"Dagger-axe (ge), one of a pair"
images/asian_chinese5669.jpg,The Avery Brundage Collection,,Bronze,,,,On view,Chinese Art,,approx. 475-400 BCE,,Arms And Armament,,,,,https://searchcollection.asianart.org/internal/media/dispatcher/12134/preview,"H. 10 3/4 in x W. 6 in x D. 3/8 in, H. 27.3 cm x W. 15.2 cm x D. .95",,,B60B679,China,Eastern Zhou period (770–256 BCE),,,"Dagger axe (ge), one of a pair"
images/asian_chinese5670.jpg,The Avery Brundage Collection,,Bronze,,,,On view,Chinese Art,,approx. 850-771 BCE,,Metal Arts,,,,,https://searchcollection.asianart.org/internal/media/dispatcher/12251/preview,"H. 7 7/8 in x W. 3 1/2 in x D. 4 7/8 in, H. 20 cm x W. 8.9 cm x D. 12.4 cm",,,B60B754,China,Western Zhou period (approx. 1050-771 BCE),,,Chariot axle fitting
images/asian_chinese5671.jpg,The Avery Brundage Collection,,Bronze,,,,On view,Chinese Art,,500-400 BCE,,Arms And Armament,,,,,https://searchcollection.asianart.org/internal/media/dispatcher/12255/preview,"L. 21 3/4 in x W. 2 1/4 in x Diam. 1 3/4 in, L. 55.2 cm x W. 5.7 cm x Diam. 4.4 cm",,,B60B758,China,Eastern Zhou period (770-256 BCE),,,Sword
images/asian_chinese5672.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,1300-1000 BCE,,Metal Arts,,,Shang dynasty (approx. 1600-1050 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/12256/preview,H. 19 in x W. 1 1/4 in,,,B60B759,China,,,,Applique
images/asian_chinese5673.jpg,The Avery Brundage Collection,,Bronze,,,,On view,Chinese Art,,approx. 1600-771 BCE,,Arms And Armament,,,Shang dynasty (approx. 1600-1050 BCE) or Western Zhou period (approx. 1050-771 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/12259/preview,"H. 10 in x W. 2 1/8 in x D. 3/4 in, H. 26 cm x W. 5.6 cm x D, 1.9 cm",,,B60B762,China,,,,Spearhead
images/asian_chinese5674.jpg,The Avery Brundage Collection,,Bronze,,,,On view,Chinese Art,,approx. 1300-1050 BCE,,Arms And Armament,,,Shang dynasty (approx. 1600-1050 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/12261/preview,"H. 6 3/4 in x W. 4 1/4 in x D. 3/8 in, H. 17.1 cm x W. 10.8 cm x D. .95 cm",,,B60B763,China,,,,Ax (yue)
images/asian_chinese5675.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,approx. 1050-850 BCE,,Metal Arts,,,Western Zhou period (approx. 1050-771 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/11538/preview,H. 10 1/4 in x W. 12 5/16 in,,,B60B55,China,,,,Ritual vessel (fou)
images/asian_chinese5676.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,approx. 1200-1050 BCE,,Metal Arts,,,Shang dynasty (approx. 1600-1050 BCE),"Displayed as a group: B60 B1018, B60 B84, B60 B941 Another basic shape, not yet attested to in Middle Shang finds but easily traced back to Neolithic times, the pou presents close similarities with other categories, such as the zun and lei but has a squatness and rotundity that are typically its own. Somehow these vessels look unfinished because dome-shaped lids were integral parts of their profiles and very few lids have survived. The ornamental schemes of these three vessels are distributed over four main areas which as usual correspond to their structural components: necks, shoulders, bellies and feet. This vessel, more massive and also more angular, has two bowstrings around its neck. The shoulder band is divided into six sections by three bulky ovine heads in very high relief alternating with deeply scored flanges. Each section contains an eye motif with spiraling extensions. The upper part of the main zone is in fact a narrow ribbon repeating nine times a simplified version of the same eye motif. The lower part of this zone, divided into three main areas by notched flanges, contains six dragons whose confronted heads join under the shoulder heads on either side of a thin ridge. Small descending dragons are located under the tail of each main dragon. The upper part of the high, conical foot is girt by a single bowstring and perforated at regular intervals with four nondescript openings. The lower part, a large band, also divided into three panels by scored flanges, shows enlarged variants of the same type of eye motifs that appear on the shoulder. With the exception of the protruding eyes, all these animal shapes, irrespective of their location, are flat and immersed in a background of fine rounded spirals.",https://searchcollection.asianart.org/internal/media/dispatcher/11576/preview,"H. 11 1/4 in x W. 15 in x Diam. 10 1/4 in, H. 28.6 cm x W. 38.1 cm",,,B60B84,China,,,,Ritual food vessel (pou)
images/asian_chinese5677.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,approx. 1050-900 BCE,,Metal Arts,,,Western Zhou period (approx. 1050-771 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/11625/preview,H. 5 in x W. 10 1/2 in x Diam. 7 in,,,B60B111,China,,,,Ritual food vessel (gui)
images/asian_chinese5678.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,approx. 600-550 BCE,,Metal Arts,,,,"Known in pottery as early as the Neolithic period, this particular shape was not adapted by bronze casters prior to the 6th century BCE, although dou with vertical sides are known since the late 10th - early 9th century BCE. The surface decoration consists of four bands of waffle pattern of a common type, three on the cover and a large one on the bowl. The crown of the lid and the foot display in openwork an intricate design of intertwined snakes treated in a relatively realistic manner. The small, almost frail, circular handles are plain.",https://searchcollection.asianart.org/internal/media/dispatcher/11638/preview,H. 8 in x W. 8 1/4 in x Diam. 6 3/4 in,,,B60B120.a-.b,China,Spring and Autumn period (770-476 BCE),,,Ritual food vessel with lid (dou)
images/asian_chinese5679.jpg,The Avery Brundage Collection,,Bronze,,,,On view,Chinese Art,,approx. 1050-1000 BCE,,Metal Arts,,,,"How Shang-Dynasty Vessels Were Used The majority of Shang bronze vessels were used in the preparation and presentation of food and drink in ancestor worship rituals. There were three main categories: vessels for food, vessels for wine, and (in far fewer numbers) vessels for water. The most common food appears to have been a stew or gruel, and food vessels often had bowl-like bodies. The food was removed from the vessel with a ladle. Wine was served warm, and many wine vessels had relatively long legs so they could be placed over a fire. Spouts were also required for pouring the wine into cups. The awkward relationship between the usual three legs and two spouts was one of the challenges for the designers of these vessels. Water was apparently used for ritual cleansing, and most water vessels had relatively flat bottoms and low rims.",https://searchcollection.asianart.org/internal/media/dispatcher/12052/preview,"H. 7 3/4 in x W. 2 in x D. 1 1/2 in, H. 20.3 cm x W. 5.1 cm x D. 3.8 cm",,,B60B624,"probably Shaanxi province, China",Western Zhou period (approx. 1050–771 BCE),,,Pipe-shaped ladle
