Title,Artist,Place of Origin,Date,Medium,Dimensions,Credit Line,Object Number,Object Name,Type,Style,On View,inscribed/Inscripions,Description,save_path,Image URL
"Fragment of dish (?), part of base and rim, kiln-waster",,"Probably Shanglinhu kiln site, Zhejiang province, China",10th-early 11th century,Stoneware with celadon glaze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image3047.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-234v1
Crown,,China,1600-1700,"Silver, enamel, and pearls",H x W x D: 15.5 x 24.7 x 14.7 cm (6 1/8 x 9 3/4 x 5 13/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.272",,,Jewelry and Ornament,,,,,All_images\image3048.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.272_001
Fragment includes entire foot of dish or bowl,,"Jingdezhen, Jiangxi province, China",early 19th century,Porcelain with cobalt pigment under transparent glaze,,"Gift of John B. Trevor, Jr.",,,Vessel,,,,,All_images\image3049.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-549_1
Dagger-axe (ge) with geometric decoration,,"Henan province, China",ca. 1050-771 BCE,Bronze with mother of pearl inlay,H x W: 29.3 x 12.2 cm (11 9/16 x 4 13/16 in),Purchase — Charles Lang Freer Endowment,,,Weapon and Armament,,,,,All_images\image3050.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-F1934.8_001
Wall fragment of bowl,,"Jingdezhen, Jiangxi province, China",17th century,Porcelain with cobalt pigment under transparent glaze,,"Gift of John B. Trevor, Jr.",,,Vessel,,,,,All_images\image3051.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-557_1
Calligraphy couplet in Oracle-bone script,Luo Zhenyu (1866-1940),China,20th-mid 20th century,Pair of hanging scrolls; ink on paper,H x W (.1 overall): 204.6 x 32.7 cm (80 9/16 x 12 7/8 in),Gift of Robert Hatfield Ellsworth in honor of the 75th Anniversary of the Freer Gallery of Art,,,Calligraphy,,,,,All_images\image3052.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7450_33
Belt plaque,,"Ordos, Inner Mongolia, China",206 BCE-9 CE,Blue glass and bronze with gilding,H x W x D: 3.9 x 3 x 0.9 cm (1 9/16 x 1 3/16 x 3/8 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.581",,,Jewelry and Ornament,,,,,All_images\image3053.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.581.1_001
Bone ornament,,China,ca. 1200-900 BCE,Bone,H x W x D: 8.8 x 5.8 x 1.8 cm (3 7/16 x 2 5/16 x 11/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.260.1",,,Jewelry and Ornament,,,,,All_images\image3054.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.260.1_001
Inkstick (used),,"Anhui province, China",1837 or 1897,Soot and glue with gold pigment and lacquer,H x W: 6.2 x 2 cm (2 7/16 x 13/16 in),Gift of Marguerite Church,,,Tool and Equipment,,,,,All_images\image3055.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7777_07
Fragment of a shallow bowl,,China,17th century,Porcelain with cobalt pigment under clear glaze,,Gift of John A. Pope,,,Vessel,,,,,All_images\image3056.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-943_1
Base fragment of bowl,,"Dehua, Fujian province, China",mid 18th century,Porcelain with cobalt pigment under transparent glaze,,"Gift of John B. Trevor, Jr.",,,Vessel,,,,,All_images\image3057.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-555_1
Base fragment of dish with incised decoration,,"Shanglinhu kiln site, Zhejiang province, China",10th century,,,Gift of James Marshall Plumer,,,Vessel,,,,,All_images\image3058.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-846_1
Dagger-axe (ge),,China,ca. 1300-1050 BCE,Bronze,H x W x D: 20.2 x 6.7 x 0.9 cm (7 15/16 x 2 5/8 x 3/8 in),Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images\image3059.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7768_29
Vessel wall (fragment),,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image3060.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1084_1
Landscape after Wen Zhengming,Yu Hui (possibly d. 1750),China,possibly 1742 or 1862,Ink and color on gold-dusted paper,H x W (image): 18.5 x 52.1 cm (7 5/16 x 20 1/2 in),Purchase — Charles Lang Freer Endowment,,,Painting,,,,,All_images\image3061.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7413_24
Fragment of base of bowl,,"Jingdezhen, Jiangxi province, China",late 17th century,Porcelain with cobalt pigment under transparent glaze,,"Gift of John B. Trevor, Jr.",,,Vessel,,,,,All_images\image3062.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-576_1
"Jarlet, repaired, in two pieces",,"Jingdezhen, Jiangxi province, China",14th century,"Porcelain with cobalt pigment under clear glaze, underfired and crackled",,Gift of Mrs. Maria Worthington,,,Vessel,,,,,All_images\image3063.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-954_1
"Bowl, fragment",,"Jingdezhen, Jiangxi province, China",early to mid 16th century,Porcelain with cobalt pigment under colorless glaze,,Gift of Miss. Elizabeth Lyons,,,Vessel,,,,,All_images\image3064.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-626_1-000001
"Lidded bowl with stylized dragons, lotuses, and characters of longevity (shou)",,China,1723-1735,Blow-formed glass with wheel-engraved decoration and gilding,H x W x D: 13 x 18.2 x 18.2 cm (5 1/8 x 7 3/16 x 7 3/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.266.1",,,Vessel,,,,,All_images\image3065.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8092_17
Couplet in clerical script,Deng Shiru 鄧石如 (1743-1805),China,late 18th century,Pair of hanging scrolls; ink on paper,H x W (.1 image): 137.4 x 25.4 cm (54 1/8 x 10 in),Gift of Robert Hatfield Ellsworth in honor of the 75th Anniversary of the Freer Gallery of Art,,,Calligraphy,,,,,All_images\image3066.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7450_28
"Vessel wall, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image3067.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1077_1
Vessel wall (fragment),,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image3068.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1088_1
Small hemispherical bowl with molded floral design on outer surface,,"Dehua, Fujian province, China",14th century,,,Gift of Dean Frasché,,,Vessel,,,,,All_images\image3069.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3856_1
Fragment of base of cup or tea-bowl,,"Jingdezhen, Jiangxi province, China",late 16th century,Porcelain with cobalt pigment under transparent glaze,,"Gift of John B. Trevor, Jr.",,,Vessel,,,,,All_images\image3070.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-540_2
Garment hook,,China,206 BCE-220 CE,Jade (nephrite),H x W x D: 7.2 x 1.2 x 2 cm (2 13/16 x 1/2 x 13/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image3071.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.703_001
"Bowl, fragment of base and lower wall",,"Zhejiang province, China",10th century,Stoneware with celadon glaze,,Gift of C. T. Loo,,,Vessel,,,,,All_images\image3072.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-396_1
"Vessel wall, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image3073.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1121.2_1
Small molded dish,,"Nanjing, Zhangzhou, Fujian province, China",early 19th century,Stonewarae with copper-green lead glaze,,Gift of Charles Nelson Spinks,,,Vessel,,,,,All_images\image3074.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3499_1
Vessel wall (fragment),,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image3075.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1081_1
Landscape,Xiao Yuncong (1596-1673),China,1658,Ink and color on paper,H x W (image): 96 x 41.5 cm (37 13/16 x 16 5/16 in),Purchase — Charles Lang Freer Endowment,,,Painting,,,,,All_images\image3076.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8068_05
Base fragment of bowl,,"Jingdezhen, Jiangxi province, China",17th century,Porcelain with cobalt pigment under transparent glaze,,"Gift of John B. Trevor, Jr.",,,Vessel,,,,,All_images\image3077.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-553_1
Textile fragments,,"Changsha Tomb site, China",,,,Gift of the John Hadley Cox Archaeological Study Collection,,,Costume and Textile,,,,,All_images\image3078.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-T-6
Vase; modern Guan-style ware from Hangzhou,,"Hangzhou, Zhejiang province, China",late 20th century,Stoneware with Guan-style glaze,,Gift of Tom Chase,,,Vessel,,,,,All_images\image3079.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3627_1-000001
Figure of a hare seated on its haunches,,China,618-907,Bronze,H x W x D: 4.1 x 1.5 x 2.6 cm (1 5/8 x 9/16 x 1 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images\image3080.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7508_20
Fragment of base of bowl,,"Hanyuan kilns, Quanzhou city, Fujian province, China",early 19th century,Porcelain with cobalt pigment under transparent glaze,,"Gift of John B. Trevor, Jr.",,,Vessel,,,,,All_images\image3081.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-612_1
Garment hook (daigou),,China,1600-1700,Jade,H x W x D: 7.4 x 1 x 1.8 cm (2 15/16 x 3/8 x 11/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image3082.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6892_07
"Earth samples from Tang ""cuspidor""",,"Changsha Tomb site, China",,Earth,,Gift of the John Hadley Cox Archaeological Study Collection,,,Natural Material,,,,,All_images\image3083.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-X-18_1
"Rim fragment similar to FSC-P-698 and -700, number on piece ""west"" C4d (Rim 89) #62",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image3084.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-699_1
Fragment (broken in two and repaired) of rim of piece of unusual form and undetermined use,,"Probably Shanglinhu kiln site, Zhejiang province, China",10th century,Stoneware with celadon glaze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image3085.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-232v1
Vessel wall (fragment),,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image3086.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1087_1
Inkstick in the form of an ancient coin,,China,19th century,Soot and glue with lacquer,H x W: 5 x 2 cm (1 15/16 x 13/16 in),Gift of Marguerite Church,,,Tool and Equipment,,,,,All_images\image3087.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7776_29
Circular axehead (fu),,China,,Jade,H x Diam (overall): 0.2 x 4.4 cm (1/16 x 1 3/4 in),"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",,,Ceremonial Object,,,,,All_images\image3088.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7643_04
Nezha Slaying the Dragon King,,China,ca. 1890-ca. 1950s,Jade (jadeite),H x W x D: 11.2 x 10.2 x 5.1 cm (4 7/16 x 4 x 2 in),"Transfer from the Department of Mineral Sciences, National Museum of Natural History, Smithsonian Institution, Washington, DC",,,Sculpture,,,,,All_images\image3089.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6026_08
Horse,,China,ca. 17th-18th century,Jade,H x W x D: 4.6 x 7.7 x 4.3 cm (1 13/16 x 3 1/16 x 1 11/16 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images\image3090.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7936_13
"Bowl, fragment",,"Jingdezhen, Jiangxi province, China",mid 16th century,Porcelain with cobalt pigment under colorless glaze,,Gift of Miss. Elizabeth Lyons,,,Vessel,,,,,All_images\image3091.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-627_1-000001
"Base fragment of a dish, incised decoration",,"Shanglinhu kiln site, Zhejiang province, China",10th century,,,Gift of James Marshall Plumer,,,Vessel,,,,,All_images\image3092.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-847_1
Samples of Hunan soil,,"Changsha Tomb site, China",,Soil,,Gift of the John Hadley Cox Archaeological Study Collection,,,Natural Material,,,,,All_images\image3093.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-X-12
Head of a Bodhisattva,,China,"1368-1644, probably 14th-15th century","Stone, with pigment",H x W x D: 41.2 x 21 x 18.7 cm (16 1/4 x 8 1/4 x 7 3/8 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.337",,,Sculpture,,,,,All_images\image3094.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8098_06
Round tray for displaying Chinese tea caddy,,China or Japan,,Wood with red and black lacquer,H x W x D: 2.2 x 17 x 17 cm (7/8 x 6 11/16 x 6 11/16 in),Gift of Mrs. Elizabeth Gordon Norcross,,,Container,,,,,All_images\image3095.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7206_03
Fragment,,"North Gate of Changsha Tomb, Hunan province, China",,,H x W (overall): 11.6 x 8.6 cm (4 9/16 x 3 3/8 in),Gift of the John Hadley Cox Archaeological Study Collection,,,Vessel,,,,,All_images\image3096.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-4134_1-000001
Man and youth watching a cascade,Formerly attributed to Li Gonglin (傳)李公麟 (ca. 1049-1106),China,17th-19th century,Ink and color on paper,H x W (image): 25 x 28.8 cm (9 13/16 x 11 5/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image3097.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7412_35
Inkstick,,"Anhui province, China",19th century,Soot and glue with gold pigment and a seed pearl,H x W: 9.2 x 2.2 cm (3 5/8 x 7/8 in),Gift of Marguerite Church,,,Tool and Equipment,,,,,All_images\image3098.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7777_09
Fragment of base of bowl,,China,17th century,Porcelain with misfired translucent glaze,,"Gift of John B. Trevor, Jr.",,,Vessel,,,,,All_images\image3099.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-618_1
"Homeward Boat in Wind and Rain, after Juran",Gu Kui (active mid-19th century),China,1847,Ink and color on paper,H x W (image): 23.4 x 32.4 cm (9 3/16 x 12 3/4 in),Purchase — Charles Lang Freer Endowment,,,Painting,,,,,All_images\image3100.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7449_37
Coin Casting Mold,,China,206 BCE-9 CE,,H x W x D: 9.6 x 10 x 5.5 cm (3 3/4 x 3 15/16 x 2 3/16 in),Gift of Mr. and Mrs. Erwin Harris,,,Tool and Equipment,,,,,All_images\image3101.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3936_1
A Man standing under tall trees,Formerly attributed to Li Gonglin (傳)李公麟 (ca. 1049-1106),China,17th-19th century,Ink and color on paper,H x W (image): 24.8 x 28.8 cm (9 3/4 x 11 5/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image3102.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7412_39
Serrated ring (xuanji),,China,,Jade,H x Diam (overall): 0.3 x 4.5 cm (1/8 x 1 3/4 in),"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",,,Ceremonial Object,,,,,All_images\image3103.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7643_03
Vessel wall (fragment),,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image3104.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1080_1
Fragment,,"North Gate of Changsha Tomb, China",,,H (overall): 5.2 cm (2 1/16 in),Gift of the John Hadley Cox Archaeological Study Collection,,,Unclassified,,,,,All_images\image3105.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-552
Fragment of dish rim and about half depth of cavetto,,"Jingdezhen, Jiangxi province, China",early 19th century,Porcelain with cobalt pigment under transparent glaze,,"Gift of John B. Trevor, Jr.",,,Vessel,,,,,All_images\image3106.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-547_1
"Vessel wall, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image3107.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1122.2_1
Horse,,China,1368-1911,Jade,H x W x D: 3.3 x 6 x 3.3 cm (1 5/16 x 2 3/8 x 1 5/16 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images\image3108.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7418_08
Fragment of base and foot rim of bowl,,"Zhejiang or Fujian province, China",10th century,Stoneware with celadon glaze,,Gift of C. T. Loo,,,Vessel,,,,,All_images\image3109.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-398_2
Mirror,,"North Gate of Changsha Tomb, China",,,Diam (overall): 14 cm (5 1/2 in),Gift of the John Hadley Cox Archaeological Study Collection,,,Mirror,,,,,All_images\image3110.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8514_13
"Dish, fragment of base",,"Jingdezhen, Jiangxi province, China",17th century,Porcelain with cobalt pigment under clear glaze,,Gift of Charles Nelson Spinks,,,Vessel,,,,,All_images\image3111.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-957_1
"Groves and Peaks Deep and Luxuriant, after Jing Hao and Guan Tong",Gu Kui (active mid-19th century),China,1847,Ink and color on paper,H x W (image): 23.4 x 32.4 cm (9 3/16 x 12 3/4 in),Purchase — Charles Lang Freer Endowment,,,Painting,,,,,All_images\image3112.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7449_38
Watching the Tidal Bore at Qiantang in cursive script,Xu Wei 徐渭 (1521-1593),China,1580s,Ink on paper,H x W (image): 131.1 × 31.6 cm (51 5/8 × 12 7/16 in),Purchase — Regents' Collections Acquisition Program,,,Calligraphy,,,,,All_images\image3113.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7320_33
Blade,,China,ca. 1050-221 BCE,Bronze,H x W: 30.4 x 16.2 cm (11 15/16 x 6 3/8 in),Purchase — Charles Lang Freer Endowment,,,Weapon and Armament,,,,,All_images\image3114.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7814_11
Fragment of base,,China,ca. 1740,Porcelain with cobalt pigment under clear glaze,,Gift of Dr. H. A. van Oort,,,Vessel,,,,,All_images\image3115.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2709_1
Side of large urn with part of flat bottom and everted rim,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image3116.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-635_1-000001
