Title,Artist,Place of Origin,Date,Medium,Dimensions,Credit Line,Object Number,Object Name,Type,Style,On View,inscribed/Inscripions,Description,save_path,Image URL
Plaque,,China,,Jade (nephrite),,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images1.0\image575.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5744_04_01
Celt,,China,,Stone,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Tool and Equipment,,,,,All_images1.0\image576.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-S-59_1
Axe,,China,,Stone,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Tool and Equipment,,,,,All_images1.0\image577.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-S-55_1
1 of Six rubbings of the Six Horses of T'ang T'ai-Tsung (r. 627-649),,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image578.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8498_27
Necklace bead,,China,,Glass,H x Diam (overall): 2.2 x 2.3 cm (7/8 x 7/8 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.264.12",,,Jewelry and Ornament,,,,,All_images1.0\image579.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.264.12_001
1 of rubbings of Nestorian crosses and floral designs at the Shih-tzu ssu,,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image580.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8527_13
Bowl,,China,,Glass,H x Diam (overall): 2.2 x 3.3 cm (7/8 x 1 5/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.262.2",,,Vessel,,,,,All_images1.0\image581.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.262.2_001
Rubbings of different parts of a stone sarcophagus with low relief designs,,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image582.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8497_16
Oval dish,,China,,Glass,H x Diam (overall): 1.2 x 6.6 cm (1/2 x 2 5/8 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.264.29",,,Vessel,,,,,All_images1.0\image583.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8079_20
Arrowhead,,China,,Bone,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image584.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-O-20
Mirror,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Mirror,,,,,All_images1.0\image585.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8513_08
Spade money,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image586.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-412_001
Spade money,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image587.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-417_001
"Rubbing of stone Buddhist stele, with inscription dated 667",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image588.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8527_11
"Rubbings of tortoise shell with incised inscription, used for oracular purposes",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image589.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8448_08
"Rubbing of hilt and upper portion of bronze sword, FGA-24.15",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image590.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8446_26
Mirror,,China,,Bronze,Diam x D: 11.1 x 0.6 cm (4 3/8 x 1/4 in),Purchase — Charles Lang Freer Endowment,,,Mirror,,,,,All_images1.0\image591.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8503_02
Mirror,,China,,Bronze,Diam x D: 11.1 x 0.5 cm (4 3/8 x 3/16 in),Purchase — Charles Lang Freer Endowment,,,Mirror,,,,,All_images1.0\image592.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8503_10
Rubbings of inscriptions at Wu Liang tz'u (FSC-R-255 through FSC-R-261),,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image593.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8481_01
Spade money,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image594.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-424_001
Long arrowhead,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image595.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-436
Mirror,,China,,Bronze,Diam x D: 11.1 x 0.8 cm (4 3/8 x 5/16 in),Purchase — Charles Lang Freer Endowment,,,Mirror,,,,,All_images1.0\image596.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8504_03
Celt,,China,,Stone,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Tool and Equipment,,,,,All_images1.0\image597.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-S-56_1
"Rubbings of borders of stone Buddhist statue, showing donors",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image598.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8496_07
"Portrait, hanging scroll",,China,,Ink and color on silk,H x W: 170 × 95.2 cm (66 15/16 × 37 1/2 in),Gift of Congressman Sydney R. Yates,,,Painting,,,,,All_images1.0\image599.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8480_01
Human figure,,China,,Glass,H x W x D: 5 x 2.5 x 1.1 cm (1 15/16 x 1 x 7/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.264.27",,,Sculpture,,,,,All_images1.0\image600.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8079_17
Broken neck of vessel,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images1.0\image601.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2772.2
Deer Antlers,,China,,"Wood, paint",H (overall): 55.4 cm (21 13/16 in),Gift of the John Hadley Cox Archaeological Study Collection,,,Sculpture,,,,,All_images1.0\image602.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8521_24
Oval dish,,China,,Glass,H x W x D: 0.9 x 2.5 x 3.6 cm (3/8 x 1 x 1 7/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.264.8",,,Vessel,,,,,All_images1.0\image603.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8078_28
"1 of rubbings from Wu Liang ts'u (?), exact location unidentified. (FSC-R-249 through FSC-R-254)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image604.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8480_22
Box,,China,,"Wood, cloth",H x W x D: 5.3 x 26.1 x 26.3 cm (2 1/16 x 10 1/4 x 10 3/8 in),Gift of Elizabeth Meyer Lorentz,,,Container,,,,,All_images1.0\image605.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5632_07
"Rubbing of stone Buddhist stele, with inscription dated 551",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image606.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8498_11
Stone sculpture,,China,,Stone,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Sculpture,,,,,All_images1.0\image607.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8507_03
"Bell (yong) with dragons from a set of six graduated bells (bianzhong), along with S1987.4 .5 & .7-.9",,China,ca. 525-475 BCE,Bronze,H x W x D: 31.5 x 16.5 x 13 cm (12 3/8 x 6 1/2 x 5 1/8 in),Gift of Arthur M. Sackler,,,Musical Instrument,,,,,All_images1.0\image608.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.6_001
Leaping Carp,Forgery of Xu Wei 徐渭 (1521-1593),China,1800-1920,Ink on paper,H x W (overall): 239.2 × 58.2 cm (94 3/16 × 22 15/16 in),"Transfer from the National Museum of Natural History, Smithsonian Institution",,,Painting,,,,,All_images1.0\image609.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6884_09
Lake Dwelling in Clear Autumn,Huang Binhong (1865-1955),"Shanghai, China",1930,Ink and color on paper,H x W (image): 115.9 x 40.7 cm (45 5/8 x 16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image610.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6888_03
Scabbard slide (zhi),,China,1st BCE- 1st CE,Jade,H x W x D: 7.4 x 2.4 x 2.3 cm (2 15/16 x 15/16 x 7/8 in),Gift of Arthur M. Sackler,,,Weapon and Armament,,,,,All_images1.0\image611.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7022_06
Wine Container (Jia),,China,ca. 14th century BCE,Bronze,H x W x D: 24.3 x 18.4 x 17.6 cm (9 9/16 x 7 1/4 x 6 15/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image612.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7382_18
Ritual vessel (fuyi you),,China,ca. 1100-1000 BCE,Bronze,H x W x D: 31.7 x 19.7 x 14.4 cm (12 1/2 x 7 3/4 x 5 11/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image613.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_34
Tray with narcissus decoration in mother-of-pearl,,China,1100-1279,"Lacquer over wood, and mother-of-pearl",H x Diam (overall): 4 x 33.3 cm (1 9/16 x 13 1/8 in),Gift of Arthur M. Sackler,,,Container,,,,,All_images1.0\image614.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7416_20
Ritual disk (bi),,China,1st-2nd century,Jade,H x W x D: 2 x 9.3 x 9.3 cm (13/16 x 3 11/16 x 3 11/16 in),Gift of Arthur M. Sackler,,,Ceremonial Object,,,,,All_images1.0\image615.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7384_23
Garment hook (daigou),,China,4th-3rd century BCE,Jade,H x W x D: 11.1 x 2.8 x 2.4 cm (4 3/8 x 1 1/8 x 15/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images1.0\image616.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7384_22
Garment hook (daigou),,China,17th-18th centuries,Jade,H x W x D: 12.6 x 1.9 x 2.3 cm (4 15/16 x 3/4 x 7/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images1.0\image617.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7022_03
Landscape,Gong Xian (ca. 1610-1689),"Nanjing, Jiangsu province, China",ca. 1678,Ink on paper,H x W: 32.9 x 59.1 cm (12 15/16 x 23 1/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image618.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_13
Landscape,Gong Xian (ca. 1610-1689),China,ca. 1678,Ink on paper,H x W: 32.9 x 59.1 cm (12 15/16 x 23 1/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image619.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_22
Landscape,Fan Song (1872-1922),China,1917,Ink on paper,H x W: 241 x 59.2 cm (94 7/8 x 23 5/16 in),Gift of Dr. and Mrs. Stanton P. Nolan,,,Painting,,,,,All_images1.0\image620.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5804_01
Arrowhead (cu),,China,ca. 2nd Millennium BCE,Jade (nephrite),H x W x D: 6.4 x 2.9 x 0.4 cm (2 1/2 x 1 1/8 x 3/16 in),Gift of Arthur M. Sackler,,,Ceremonial Object,,,,,All_images1.0\image621.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5708_07
Scabbard slide (zhi),,China,1st-2nd century,Jade,H x W x D: 8.8 x 2.7 x 1.9 cm (3 7/16 x 1 1/16 x 3/4 in),Gift of Arthur M. Sackler,,,Weapon and Armament,,,,,All_images1.0\image622.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7022_05
Pendant (yuan),,China,5th-4th century BCE,Jade (nephrite),H x W x D: 0.4 x 5.1 x 5.1 cm (3/16 x 2 x 2 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images1.0\image623.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7383_16
Ritual food vessel (ding),,China,11th century BCE,Bronze Cast,H x W x D: 28.5 x 23.1 x 23.4 cm (11 1/4 x 9 1/8 x 9 3/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image624.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7401_42
Wine vessel (Jia),,China,ca. 12th century BCE,Bronze,H x W x D: 36.9 x 26.6 x 26 cm (14 1/2 x 10 1/2 x 10 1/4 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image625.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6207_10
Disk (bi),,China,1st BCE- 1st CE,Jade (nephrite),H x W x D: 0.6 x 8.6 x 8.6 cm (1/4 x 3 3/8 x 3 3/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images1.0\image626.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6329_10
Landscape with House,Gong Xian (ca. 1610-1689),China,17th century,Ink and color on paper,H x W (image): 41.3 x 55.2 cm (16 1/4 x 21 3/4 in),Purchase — Smithsonian Unrestricted Trust Funds,,,Painting,,,,,All_images1.0\image627.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7336_44
Celestial Pipa Musician,,China,10th to 13th century,Pigment on stucco,H x W: 38.2 x 36.2 cm (15 1/16 x 14 1/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image628.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5824_14
Crape Myrtle,Huang Binhong (1865-1955),China,ca. 1953,Ink and color on paper,H x W (image): 33.5 x 34 cm (13 3/16 x 13 3/8 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image629.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6897_09
Landscape,Gong Xian (ca. 1610-1689),China,ca. 1678,Ink on paper,H x W: 32.9 x 59.1 cm (12 15/16 x 23 1/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image630.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_16
Fragment,,China,,,,"Acquired under the guidance of the Carl Whiting Bishop expedition 2. (Jessica Feldman, 7/21/2014) Label on drawer where object is located reads ""China Prehistoric Bishop""",,,Vessel,,,,,All_images1.0\image631.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-819_1
Yellow and Pink Flowers,Huang Binhong (1865-1955),China,1931,Ink and color on paper,H x W (painting): 109.2 x 38.1 cm (43 x 15 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image632.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6888_01
Rocky Pass,Huang Binhong (1865-1955),China,1930s,Ink on paper,H x W (image): 75.7 x 40.3 cm (29 13/16 x 15 7/8 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image633.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6240_06
Wine container (zun),,China,ca. 12th century BCE,Bronze,H x W x D: 33.3 x 21.4 x 21.4 cm (13 1/8 x 8 7/16 x 8 7/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image634.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6217_12
Landscape,Gong Xian (ca. 1610-1689),China,ca. 1678,Ink on paper,H x W: 32.9 x 59.1 cm (12 15/16 x 23 1/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image635.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_17
Six-lobed Dish,,China,1000-1199,"Brown lacquer on wood core, with metal rim",H x Diam (overall): 2 x 13.2 cm (13/16 x 5 3/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image636.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6422_02
Landscape,Gong Xian (ca. 1610-1689),"Nanjing, Jiangsu province, China",ca. 1678,Ink on paper,H x W: 32.9 x 59.1 cm (12 15/16 x 23 1/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image637.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_15
The Northern No. 14 (Dense Fog),"Hai Bo (China, born 1962)",China,2004,Ink-jet print on paper,H x W (framed): 129.5 x 169.5 cm (51 x 66 3/4 in),Purchase — funds provided by the Friends of the National Museum of Asian Art,,,Photograph,,,,,All_images1.0\image638.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8381_27
Landscape,Gong Xian (ca. 1610-1689),China,ca. 1678,Ink on paper,H x W: 32.9 x 59.1 cm (12 15/16 x 23 1/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image639.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_14
Ritual vessel (pan),,China,ca. 1000-900 BCE,Bronze,H x W x D: 7.5 x 26.5 x 26.5 cm (2 15/16 x 10 7/16 x 10 7/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image640.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-4060_09H
Ritual wine container (Pou),,China,7th century BCE,Bronze Cast,H x W x D: 20.5 x 35.5 x 30.5 cm (8 1/16 x 14 x 12 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image641.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6286_11
Carved lacquer dish,,China,1279-1368,Lacquer and wood Lacquered and carved,H x W x D: 2.8 x 18 x 18 cm (1 1/8 x 7 1/16 x 7 1/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image642.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7416_34
Food Serving Vessel (gui),,China,11th century BCE,Bronze,H x W x D: 16.9 x 32.3 x 22.8 cm (6 5/8 x 12 11/16 x 9 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image643.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7402_02
Ritual wine vessel,,China,5th century BCE,Bronze and copper,H x W x D: 31.4 x 27.4 x 35.5 cm (12 3/8 x 10 13/16 x 14 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image644.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6352_09
Of Mountains,Gong Xian (ca. 1610-1689),China,17th century,Ink and color on paper,H x W (image): 41.6 x 55.2 cm (16 3/8 x 21 3/4 in),Purchase — Smithsonian Unrestricted Trust Funds,,,Painting,,,,,All_images1.0\image645.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7336_43
Landscape,Gong Xian (ca. 1610-1689),China,ca. 1678,Ink on paper,H x W: 32.9 x 59.1 cm (12 15/16 x 23 1/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image646.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_20
Scabbard chape (bi),,China,3rd-2nd century BCE,Jade (nephrite),H x W x D: 5.4 x 10.6 x 2.1 cm (2 1/8 x 4 3/16 x 13/16 in),Gift of Arthur M. Sackler,,,Weapon and Armament,,,,,All_images1.0\image647.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5635_10
Ritual Food Vessel (Ding),,China,6th-5th century BCE,Bronze,H x W x D: 20.6 x 24.1 x 20.6 cm (8 1/8 x 9 1/2 x 8 1/8 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image648.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7382_16
Garment hook (daigou),,China,3rd-1st century BCE,Bronze and gold,H x W x D: 18.1 x 4.1 x 2.9 cm (7 1/8 x 1 5/8 x 1 1/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images1.0\image649.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6191_05
Ornament,,China,600-1000,Jade,H x W x D: 4.8 x 4 x 2.4 cm (1 7/8 x 1 9/16 x 15/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images1.0\image650.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-2819_24h
Scabbard slide (zhi),,China,2nd century BCE-2nd century CE,Jade,H x W x D: 10.5 x 2.4 x 2.5 cm (4 1/8 x 15/16 x 1 in),Gift of Arthur M. Sackler,,,Weapon and Armament,,,,,All_images1.0\image651.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7022_02
Landscape,Gong Xian (ca. 1610-1689),China,ca. 1678,Ink on paper,H x W: 32.9 x 59.1 cm (12 15/16 x 23 1/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image652.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_19
Ritual Wine Container,,China,7th-6th century BCE,Bronze Cast,H x W x D: 8.3 x 21.3 x 20 cm (3 1/4 x 8 3/8 x 7 7/8 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image653.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6352_03
Landscape,Gong Xian (ca. 1610-1689),"Nanjing, Jiangsu province, China",ca. 1678,Ink on paper,H x W: 32.9 x 59.1 cm (12 15/16 x 23 1/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image654.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_12
Ritual food vessel (Ding),,China,4th century BCE,Bronze,H x W x D: 15.2 x 21.7 x 18 cm (6 x 8 9/16 x 7 1/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image655.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7384_07
Landscape,Gong Xian (ca. 1610-1689),China,ca. 1678,Ink on paper,H x W: 32.9 x 59.1 cm (12 15/16 x 23 1/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image656.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_18
Fragment,,China,,,,"Acquired under the guidance of the Carl Whiting Bishop expedition 2. (Jessica Feldman, 7/21/2014) Label on drawer where object is located reads ""China Prehistoric Bishop""",,,Vessel,,,,,All_images1.0\image657.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-818_1
Wine Container,,China,ca. 12th-11th century BCE,Bronze,H x W x D: 23.2 x 13.4 x 11 cm (9 1/8 x 5 1/4 x 4 5/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image658.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6207_13
Scholar's rock,,China,17th-19th century,Limestone with wooden base,H x W x D: 44 x 20 x 21 cm (17 5/16 x 7 7/8 x 8 1/4 in),Gift of C.C. Wang,,,Sculpture,,,,,All_images1.0\image659.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5757_08
"Rubbings of stone Buddhist sculpture (main image missing) including designs on borders, plinth, and inscription dated 678 B.C.E.",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image660.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8497_05
Arrowhead,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image661.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8511_14
Rosette,,China,,Bronze and gold,H x W x D: 4.5 x 4.5 x 0.5 cm (1 3/4 x 1 3/4 x 3/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.621A-B",,,Jewelry and Ornament,,,,,All_images1.0\image662.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8083_27
Ornament,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images1.0\image663.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-249
"Rubbing of stone sculpture at the Pin-yang Cave, Lung-men, Honan. Designs on the low platform on the floor of the cave.",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image664.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8481_18
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image665.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-306_1
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image666.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-356_1
Rubbing from an individual piece of the Duanfang (Tuan-fang) altar set of bronzes in the Metropolitan Museum of Art,,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image667.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8443_05
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image668.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-326_1
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image669.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-373_1
Arrowhead,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image670.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8512_13
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image671.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-305_1
Celt,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image672.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-224_1-000001
Lacquered leather box,,China,,Lacquered leather with metal clasp,H x W x D: 6.1 x 33.3 x 19 cm (2 3/8 x 13 1/8 x 7 1/2 in),,,,Container,,,,,All_images1.0\image673.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8514_27
Axe,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image674.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-135_1-000001
Ceremonial dagger,,China,,Stone,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Ceremonial Object,,,,,All_images1.0\image675.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-S-54_1-000001
