Title,Artist,Place of Origin,Date,Medium,Dimensions,Credit Line,Object Number,Object Name,Type,Style,On View,inscribed/Inscripions,Description,save_path,Image URL
Iron sword; ornamented bronze hilt guard,,China,,,H x W x D: 94.8 x 5.4 x 2.2 cm (37 5/16 x 2 1/8 x 7/8 in),Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image1299.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8519_26
Fragment of a dish,,"Zhejiang province, China",11th century,Stoneware with celadon glaze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images1.0\image1300.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-253v1
"Base, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images1.0\image1301.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1103_1-000002
Foot,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1302.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3525_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1303.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2834_1
Blue-and-white vessel,,China,,,,Gift of Reverend David Plumer,,,Vessel,,,,,All_images1.0\image1304.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-978_1
Footrim fragment,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1305.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3512_1
Vessel (po),,China,ca. 1400-1200 BCE,Bronze,H x Diam (overall): 25.1 x 34.9 cm (9 7/8 x 13 3/4 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image1306.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7382_26
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1307.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2907_1
"Fragment of bowl, almost half",,China,,,,Gift of John de Bry,,,Vessel,,,,,All_images1.0\image1308.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2746_1
"Base, part of footrim, scoop foot",,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1309.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3816_2
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1310.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2897_1
Mirror,,China,206 BCE-220 CE,Bronze,Diam x D: 12.4 x 1.3 cm (4 7/8 x 1/2 in),Gift of Charles Lang Freer,,,Mirror,,,,,All_images1.0\image1311.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7603_21
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1312.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2838_1
Fragment of base and lower wall of bowl,,China,1279-1368,Stoneware with green glaze,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1313.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-901_1
"Dish, profile section",,"Sichuan province, China",9th-early 10th century,Stoneware with white slip and copper (?) pigment under clear glaze,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images1.0\image1314.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-184v1
Wall fragment,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1315.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3511_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1316.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2833_1
"Fragment of vessel wall, wide throwing marks",,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1317.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3280_1
"box lid, molded applied rim",,China,,,,Gift of John A. Pope,,,Container,,,,,All_images1.0\image1318.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3520_1
Pottery: Unidentified form,,China,,,,Gift of W. Thomas Chase,,,Unclassified,,,,,All_images1.0\image1319.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3287_1
Spearpoint,,China,ca. 1050-221 BCE,Bronze with gold inlay,,Gift of Noriyoshi Horiuchi,,,Weapon and Armament,,,,,All_images1.0\image1320.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-497a-b-000002
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1321.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2824_1
Fragment of a lid rim,,"Nanshan kilns, Jiangxi province, China",1127-1279,,,Gift of Mrs. Weir Gilmer,,,Vessel,,,,,All_images1.0\image1322.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-142v2
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1323.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2914_1
Boating At Sunset,Huang Binhong (1865-1955),China,1925-1929,Ink and color on paper,H x W (image): 29.6 x 36.7 cm (11 5/8 x 14 7/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image1324.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6888_05
Yellow Flowers in the Style of Yuan Dynasty Artists,Huang Binhong (1865-1955),China,1945-1949,Ink and color on paper,H x W (image): 110.3 x 34.4 cm (43 7/16 x 13 9/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image1325.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6897_07
Ch'uan shen hsing wen,,China,inscription: c. 1020,Ink on paper,H x W: 158.5 x 83.2 cm (62 3/8 x 32 3/4 in),Gift of Peking University,,,Rubbing,,,,,All_images1.0\image1326.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7508_24
Lakeside Landscape,Huang Binhong (1865-1955),China,l930-1940,Ink and color on paper,H x W (image): 37.2 x 50.6 cm (14 5/8 x 19 15/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image1327.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6898_09
"1 of rubbings of stone relief sculpture and inscriptions at the Ku-yang Cave, Lung-men, Honan province (FSC-R-282 through FSC-R-310)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1328.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8482_06
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1329.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2894_1
"Large plate, fragment of wall and base",,China,,,,Gift of Richard J. Pearson,,,Vessel,,,,,All_images1.0\image1330.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2776_1
Base and foot rim,,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images1.0\image1331.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1110_1-000002
"Stone sculpture at Caves 2 and 3, T'ien-lung-shan",,China,inscription: 550-577,Ink on paper,H x W: 93.5 x 51.6 cm (36 13/16 x 20 5/16 in),Gift of Peking University,,,Rubbing,,,,,All_images1.0\image1332.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7508_26
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1333.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2839_1
"1 of rubbings of stone relief sculpture and inscriptions at the Ku-yang Cave, Lung-men, Honan province (FSC-R-282 through FSC-R-310)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1334.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8482_09
"1 of rubbings of stone relief sculpture and inscriptions at the Ku-yang Cave, Lung-men, Honan province (FSC-R-282 through FSC-R-310)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1335.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8482_29
wall,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1336.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3539_1
Ornament in the form of a monkey,,China,,Bronze,H x W: 3.2 x 1.4 cm (1 1/4 x 9/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image1337.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7654_12
"Vessel wall, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images1.0\image1338.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1117_1-000002
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1339.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2888_1
Rim fragment of a large dish,,China,,,,Gift of John de Bry,,,Vessel,,,,,All_images1.0\image1340.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2745_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1341.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2816_1
Base and lower wall of a bowl,,"Nanshan kilns, Jiangxi province, China",1127-1279,,,Gift of Mrs. Weir Gilmer,,,Vessel,,,,,All_images1.0\image1342.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-140v1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1343.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2868_1
Mirror,,China,7th-8th century,Bronze,Diam x D: 18.9 x 1 cm (7 7/16 x 3/8 in),Gift of George Jackson Eder,,,Mirror,,,,,All_images1.0\image1344.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7685_28
Base and wall of bowl,,"Tunkou kiln site, Jiangxi province, China",1127-1279,,,Gift of Mrs. Weir Gilmer,,,Vessel,,,,,All_images1.0\image1345.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-129v1
"Bowl, fragment of base",,China,,,,Gift of Richard J. Pearson,,,Vessel,,,,,All_images1.0\image1346.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2778_1
"Waster, small jar",,"Shanglinhu kiln site, Zhejiang province, China",10th century,,,Gift of James Marshall Plumer,,,Vessel,,,,,All_images1.0\image1347.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-853
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1348.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2857_1
"Bowl rim, fragment",,China,3000-1700 BCE,,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images1.0\image1349.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-209v1
Pottery: Unidentified form,,China,,,,Gift of W. Thomas Chase,,,Vessel,,,,,All_images1.0\image1350.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3289_1
Floral ornament,,China,618-907,Glass,H x W x D: 3.2 x 4.3 x 1.3 cm (1 1/4 x 1 11/16 x 1/2 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.264.17",,,Jewelry and Ornament,,,,,All_images1.0\image1351.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8079_07
Pottery: Unidentified form,,China,,,,Gift of W. Thomas Chase,,,Vessel,,,,,All_images1.0\image1352.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3295_1
Sheet of Calligraphy,Wang Jiyuan (1895-1975),China,1955,Ink on paper,H x W: 146.3 x 27.7 cm (57 5/8 x 10 7/8 in),"Gift of The School of Chinese Brushwork, from the Estate of Wang Chi-yuan",,,Calligraphy,,,,,All_images1.0\image1353.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-2810_15h
Epitaph of Fu Xianggui,,China,inscription: 622; rubbing: 20th century,Ink on paper,H x W: 67.6 x 67.3 cm (26 5/8 x 26 1/2 in),Gift of Peking University,,,Rubbing,,,,,All_images1.0\image1354.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7503_07
Wilderness Cottages with Sailboat,Huang Binhong (1865-1955),China,ca. l940,Ink on paper,H x W (image): 86.1 x 41.7 cm (33 7/8 x 16 7/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image1355.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6897_04
Stele engraved with Ch'ih nei chuang che che shih tieh,,China,inscription: 851,Ink on paper,H x W: 54.9 x 105.8 cm (21 5/8 x 41 5/8 in),Gift of Peking University,,,Rubbing,,,,,All_images1.0\image1356.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7503_37
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1357.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2864_1
"1 of rubbings of stone relief sculpture and inscriptions at the Ku-yang Cave, Lung-men, Honan province (FSC-R-282 through FSC-R-310)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1358.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8482_14
Blue-and-white vessel,,China,,,,Gift of Reverend David Plumer,,,Vessel,,,,,All_images1.0\image1359.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-976_1
Fragment of bowl wall,,China,1279-1368,Porcelain with transparent pale blue (qingbai) glaze over molded decoration,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1360.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-903_1
Mirror,,China,,Bronze,Diam x D: 18.7 x 0.9 cm (7 3/8 x 3/8 in),Purchase — Charles Lang Freer Endowment,,,Mirror,,,,,All_images1.0\image1361.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-57_1-000001
Pottery: Unidentified form,,"Zhejiang province, China",late 10th century,Stoneware with celadon glaze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images1.0\image1362.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-267v1
Blue-and-white vessel,,China,,,,Gift of Mrs. Myron B. Smith,,,Vessel,,,,,All_images1.0\image1363.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2611_1
Head of a lion,,China,,Glass and bronze; cast,H x W x D: 7.5 x 7.5 x 3.8 cm (2 15/16 x 2 15/16 x 1 1/2 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.270",,,Sculpture,,,,,All_images1.0\image1364.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8080_10
Wall/base fragment,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1365.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3828_1
Blue-and-white vessel,,China,,,,,,,Vessel,,,,,All_images1.0\image1366.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-961_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1367.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2911_1
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image1368.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-369a-b_1
Bowl,,"Qionglai kiln site, Qionglai, Sichuan province, China",9th-early 10th century,,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images1.0\image1369.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-177v1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1370.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2881_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1371.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2885_1
Buckle; pair with FSC-B-255,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images1.0\image1372.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-254
everted plate rim,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1373.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3516_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1374.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2827_1
"Vessel wall, triangular sherd",,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1375.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3824_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1376.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2849_1
"Fragment of shoulder, three incised lines",,China,,,,Gift of W. Thomas Chase,,,Vessel,,,,,All_images1.0\image1377.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3293_1
Ceramic ox with cart and miniature dwelling,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Sculpture,,,,,All_images1.0\image1378.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2638a-b_1-000001
Sections of vase,,"Guangdong province, China",mid 19th-mid 20th century,,,Gift of Margarie Hefstead,,,Vessel,,,,,All_images1.0\image1379.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1132a-d_1-000001
"Tou with repaired lid and two handles on body, and flaring foot-handle on lid (Which is badly repaired)",,China,,Bronze,,,,,Vessel,,,,,All_images1.0\image1380.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-70a-b_1-000001
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1381.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2892_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1382.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2856_1
Pottery: Unidentified form,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1383.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2916_1
Kingfisher and Late Summer Lotus,Au Ho-nien 歐豪年 (born 1935),China,Modern period,Ink and color on paper,H x W: 31.7 × 127 cm (12 1/2 × 50 in),Gift from the Estate of Anna C. Chennault,,,Painting,,,,,All_images1.0\image1384.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-RLS2018.16.5_001
Body fragment,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1385.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3504_1
Socketed Dagger-axe,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image1386.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-289_1-000001
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1387.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2840_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1388.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2823_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1389.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2913_1
Rim of vessel with fluted walls,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1390.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3832_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1391.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2822_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1392.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2899_1
Garment hook (fragments),,China,,Iron with gold inlay,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images1.0\image1393.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-M-36
Pottery: Unidentified form,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1394.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2924_1
wall,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1395.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3522_1
Small jar,,China,,,,Gift of Cecilia and Leandro Locsin,,,Vessel,,,,,All_images1.0\image1396.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3573_1-000001
Ceremonial vessel of the type ku,,China,,Cast bronze,,,,,Vessel,,,,,All_images1.0\image1397.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8522_14
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1398.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2818_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1399.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2874_1
Pottery: Unidentified form,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1400.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2920_1
Dagger-axe; inscription on handle; probably fake,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image1401.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-137_1-000001
"white-glazed ware, rim fragment",,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1402.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3552_1
Twin Bamboo-Shoot Peaks at Mount Yandang,Huang Binhong (1865-1955),China,1931,Ink and color on paper,H x W (image): 75.2 x 25.2 cm (29 5/8 x 9 15/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image1403.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6888_04
Part of blade and handle,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image1404.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-294_1
"Small bowl, fragment",,China,,,,Gift of Richard J. Pearson,,,Vessel,,,,,All_images1.0\image1405.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2779_1
Recumbent Ram,,China,1368-1644,Jade,H x W x D: 7.4 x 10.6 x 5.3 cm (2 15/16 x 4 3/16 x 2 1/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.277",,,Sculpture,,,,,All_images1.0\image1406.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8080_13-000001
"1 of rubbings of stone relief sculpture and inscriptions at the Ku-yang Cave, Lung-men, Honan province (FSC-R-282 through FSC-R-310)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1407.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8482_22
"Vessel wall, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images1.0\image1408.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1118.1_1-000002
"1 of rubbings of stone relief sculpture and inscriptions at the Ku-yang Cave, Lung-men, Honan province (FSC-R-282 through FSC-R-310)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1409.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8482_04
Mirror,,China,,Bronze,H x W x D (overall): 23.3 x 14.3 x 0.6 cm (9 3/16 x 5 5/8 x 1/4 in),Purchase — Charles Lang Freer Endowment,,,Mirror,,,,,All_images1.0\image1410.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-55_1-000001
Pottery: Unidentified form,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1411.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2927_1
Carved lacquer box,,China,1250-1400,Lacquer over wood,H x Diam (overall): 18.1 x 36 cm (7 1/8 x 14 3/16 in),Gift of Arthur M. Sackler,,,Container,,,,,All_images1.0\image1412.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7416_30
Bodhisattva Avalokiteshvara (Guanyin),,China,1644-1911,Stone,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Sculpture,,,,,All_images1.0\image1413.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5495_10
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1414.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2883_1
"1 of rubbings of stone relief sculpture and inscriptions at the Ku-yang Cave, Lung-men, Honan province (FSC-R-282 through FSC-R-310)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1415.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8482_11
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1416.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2904_1
"1 of rubbings of stone relief sculpture and inscriptions at the Ku-yang Cave, Lung-men, Honan province (FSC-R-282 through FSC-R-310)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1417.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8482_13
