Title,Artist,Place of Origin,Date,Medium,Dimensions,Credit Line,Object Number,Object Name,Type,Style,On View,inscribed/Inscripions,Description,save_path,Image URL
Snow Clearing over Streams and Mountains,Formerly attributed to Yang Sheng (active early to mid-8th century),China,18th century,Ink and color on silk,H x W: 116.9 x 56.2 cm (46 x 22 1/8 in),Gift of Eugene and Agnes E. Meyer,,,Painting,,,,,All_images\image2289.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5026_09
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2290.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2759_1
Epitaph of Han Mulan in standard script 韓木蘭墓誌,,China,inscription: 568; rubbing: 20th century,Ink on paper,H x W: 41.9 x 39 cm (16 1/2 x 15 3/8 in),Gift of Peking University,,,Rubbing,,,,,All_images\image2291.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7503_02
Garment hook,,China,400-200 BCE,Bronze,H x W x D: 6.9 x 1.6 x 1.5 cm (2 11/16 x 5/8 x 9/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2292.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6192_04
Rim fragment,,"Shangtu, Mongolia, China",,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2293.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2762_1
Sherd of bowl rim and body adhering to sagger,,China,early 12th century,Porcelain with transparent pale-blue (qingbai) glaze; unglazed stoneware clay,,Gift of Mrs. Weir Gilmer,,,Vessel,,,,,All_images\image2294.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-113v1
Thunder Creek,Probably by Li Shizhuo 李世倬 (1690-1770),China,18th century,Ink on gray paper,H x W (image): 85.7 × 39.8 cm (33 3/4 × 15 11/16 in),Purchase — Charles Lang Freer Endowment,,,Painting,,,,,All_images\image2295.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5729_03
Figure of a woman,,China,20th century,Burnished blackened earthenware,H: 6.8 cm (2 11/16 in),Purchase — Charles Lang Freer Endowment,,,Sculpture,,,,,All_images\image2296.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7867_16
Dish,,"Liulichang kiln site, Chengdu, Sichuan province, China",1127-1279,"Stoneware with white slip under clear glaze on interior, unglazed on exterior",,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2297.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-157v1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2298.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-804_1
"1 of rubbings of stone relief sculpture at the Lung-men caves, some probably at the Ku-yang Cave; but they cannot be precisely identified from published material. (FSC-R-311 through FSC-R-328)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images\image2299.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8483_24
"Fragment, number on piece ""west"" C4b",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2300.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-681_1
Rim fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2301.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-788_1
Fragment of glazed stoneware vessel,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2302.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2772.1_1
Monk,,China,618-907,Bronze,H x W x D: 4.9 x 1 x 0.9 cm (1 15/16 x 3/8 x 3/8 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images\image2303.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7631_26
Fragment of jar wall,,"Lantau island, Hong Kong, China",,,,Gift of Brian Johnson,,,Vessel,,,,,All_images\image2304.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1128_1
Fragment of neck and shoulder (surface find); 3 incised lines,,China,,,,Gift of W. Thomas Chase,,,Vessel,,,,,All_images\image2305.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3292_1
Circular tile fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Architectural Element,,,,,All_images\image2306.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-836_1
"Rim fragment, number on piece ""west"" D4b",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2307.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-708_1
Small bowl,,"Qionglai kiln site, Qionglai, Sichuan province, China",9th-early 10th century,Stonewarel with white slip under clear glaze,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2308.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-182v1
Covered box,,"Qionglai kiln site, Qionglai, Sichuan province, China",9th-early 10th century,Stoneware with ash glaze,,Gift of Dr. David C. Graham,,,Container,,,,,All_images\image2309.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-180v1
"1 of rubbings of stone relief sculpture at the Lung-men caves, some probably at the Ku-yang Cave; but they cannot be precisely identified from published material. (FSC-R-311 through FSC-R-328)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images\image2310.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8483_15
Blade,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images\image2311.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-293_001
"Rim fragment, number on piece ""west"" C4b",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2312.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-771_1
Ram's head,,China,1600-1700,Jade,H x W x D: 3.2 x 3.4 x 2.7 cm (1 1/4 x 1 5/16 x 1 1/16 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images\image2313.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6890_02
Bracelet,,China,206 B.C.-220 CE,Glass,H x W x D: 8.8 x 8.8 x 0.8 cm (3 7/16 x 3 7/16 x 5/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.258.1",,,Jewelry and Ornament,,,,,All_images\image2314.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.258.1_001
"Blue-and-white; Base sherd, probably of small cup or bowl",,China,,,,Gift of Cynthia R. Helms,,,Vessel,,,,,All_images\image2315.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2610_1
"Fragment, number on piece #15",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2316.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-689_1
"Fragment, number on piece ""west"" C4f(o)",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2317.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-760_1
Rim fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2318.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2757_1
"Rim fragment, number on piece ""west"" D3b",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2319.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-704_1
Chinese bronze ornament suspension,,China,,Bronze,,Gift of Craig S. Korr,,,Jewelry and Ornament,,,,,All_images\image2320.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-118_2
Grater,,"Liulichang kiln site, Chengdu, Sichuan province, China",1127-1279,Stoneware with white slip on rim under phosphatic glaze,,Gift of Dr. David C. Graham,,,Tool and Equipment,,,,,All_images\image2321.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-f-scp-149v1
Kuei with cover,,China,1100-300 BCE,Bronze,H x W x D: 23 x 34.8 x 25.5 cm (9 1/16 x 13 11/16 x 10 1/16 in),Gift of Jun Tsei Tai,,,Vessel,,,,,All_images\image2322.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6095_10
Pottery fragments,,China,,Porcelain with cobalt pigment under clear glaze,,Gift of Dean Frasché,,,Vessel,,,,,All_images\image2323.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2978_1
Vessel wall and rim (small bowl or dish),,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images\image2324.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3281_1
"Fragment, number on piece B3j",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2325.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-731_1
Ritual vessel (zun),,China,ca. 1100-1000 BCE,Bronze,H x W x D: 27.6 x 22.5 x 22.5 cm (10 7/8 x 8 7/8 x 8 7/8 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2326.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7384_31
Large yellow glazed bowl,,"Liulichang kiln site, Chengdu city, Sichuan province, China",960-1279,"Stoneware with white slip, copper and iron pigments under clear glaze",,Purchased from Dr. David C. Graham,,,Vessel,,,,,All_images\image2327.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-f-scp-144v1
Bowl with incised decoration,,"probably Hutian kilns, Jingdezhen, Jiangxi province, China",12th-13th century,Porcelain with translucent bluish (qingbai) glaze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image2328.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-222v1
Tile fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Architectural Element,,,,,All_images\image2329.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-835_1
"1 of rubbings of stone relief sculpture at the Lung-men caves, some probably at the Ku-yang Cave; but they cannot be precisely identified from published material. (FSC-R-311 through FSC-R-328)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images\image2330.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8483_12
Rim fragment of bowl,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2331.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-645_1
Bird,,China,200 BCE-200 CE,Jade,H x W x D: 3.2 x 6.1 x 2.1 cm (1 1/4 x 2 3/8 x 13/16 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images\image2332.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7309_32
Eighteen Luohans Crossing the Sea,Formerly attributed to Li Gonglin (傳)李公麟 (ca. 1049-1106),China,18th century,Ink and color on paper,H x W (image): 19.6 x 39.5 cm (7 11/16 x 15 9/16 in),Gift of Eugene and Agnes E. Meyer,,,Painting,,,,,All_images\image2333.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7477_31
Head of a deity (iron fragment),,China,1368-1644,Iron,H x W x D: 16.7 x 11.3 x 10.6 cm (6 9/16 x 4 7/16 x 4 3/16 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images\image2334.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7259_42
Oblong tray with mother-of-pearl inlay,,"China or Ryukyu Islands, Japan",,"Lacquer, wood, and mother of pearl Lacquered and inlaid",H x W x D: 3.3 x 30.8 x 12 cm (1 5/16 x 12 1/8 x 4 3/4 in),Gift of Arthur M. Sackler,,,Container,,,,,All_images\image2335.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7416_23
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2336.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-838_1
Blue-and-white; Fragment of cover for box for seal up,,China,,,,Gift of Mr. and Mrs. Hans Bickel,,,Container,,,,,All_images\image2337.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2614_1
Vase; red-orange; lined with bright blue enamel; one of pair,,China,,Lacquer (plastic?),,,,,Vessel,,,,,All_images\image2338.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-L-9_1-000001
"Base of small bowl, undercut foot of 16th century type",,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images\image2339.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3818_1
Garment hook (daigou),,China,1600-1800,Jade,H x W x D: 6.7 x 1.5 x 1.6 cm (2 5/8 x 9/16 x 5/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2340.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6890_10
"Sparse Landscape, Dwellings Amid Rocks",Huang Binhong (1865-1955),"Xixian, Anhui province, China",ca. 1920,Ink on paper,H x W (image): 69.2 x 25.1 cm (27 1/4 x 9 7/8 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2341.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6897_03
Couplet in oracle bone script,Luo Zhenyu (1866-1940),China,early 20th century,Ink on paper,H x W (each): 129.3 x 31.1 cm (50 7/8 x 12 1/4 in),Purchase — Charles Lang Freer Endowment,,,Calligraphy,,,,,All_images\image2342.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7489_22
Imitation of neolithic painted pottery,,China,,Clay,,Gift of John A. Pope,,,Vessel,,,,,All_images\image2343.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2615_1-000001
"Bowl, fragment of base",,"Probably Liulichang kiln site, Chengdu, Sichuan province, China",1127-1279,"Stoneware with white slip under amber glaze on inside, outside unglazed",,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2344.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-154v1
Figure of a horse,,China,20th century,Burnished blackened earthenware,H: 8 cm (3 1/8 in),Purchase — Charles Lang Freer Endowment,,,Sculpture,,,,,All_images\image2345.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7867_13
Figure of sitting dog,,"Liulichang kiln site, Chengdu, Sichuan province, China",1127-1279,Stoneware with brown glaze,,Gift of Dr. David C. Graham,,,Sculpture,,,,,All_images\image2346.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-171v1
Inkstick,,China,19th century,Soot and glue with gold pigment,H x W: 7.5 x 1.9 cm (2 15/16 x 3/4 in),Gift of Marguerite Church,,,Tool and Equipment,,,,,All_images\image2347.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7777_19
Foot-rim fragment,,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image2348.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1115.3_1-000002
"Bowl, fragment of wall",,"Liulichang kiln site, Chengdu, Sichuan province, China",1127-1279,Stoneware with white slip and copper-green decoration under clear glaze,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2349.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-f-scp-150v1
"1 of rubbings of stone relief sculpture at the Lung-men caves, some probably at the Ku-yang Cave; but they cannot be precisely identified from published material. (FSC-R-311 through FSC-R-328)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images\image2350.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8482_30
Base fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2351.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-795_1
Fragments (2); a) triagnular; b) from rounded rim,,China,,,,Gift of Ellen Smart,,,Vessel,,,,,All_images\image2352.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2713a-b_1
"1 of rubbings of stone relief sculpture at the Lung-men caves, some probably at the Ku-yang Cave; but they cannot be precisely identified from published material. (FSC-R-311 through FSC-R-328)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images\image2353.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8483_23
Base and lower wall of lotus bowl,,"Dayao kiln, Longquan, Zhejiang province, China",1127-1279,,,Gift of Mrs. Weir Gilmer,,,Vessel,,,,,All_images\image2354.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-138v1
Fragment of a bowl with fluted walls,,"Longquan, Zhejiang province, China",1279-1368,Stoneware with celadon glaze,,Gift of John A. Pope,,,Vessel,,,,,All_images\image2355.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-905_1
Ritual vessel (ding),,China,11th-10th century BCE,Bronze,H x W: 23.8 x 17.5 cm (9 3/8 x 6 7/8 in),Gift of an anonymous donor,,,Vessel,,,,,All_images\image2356.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-603_1-000001
Bowl,,"Nankang kilns, Jiujiang City, Jiangxi province, China",1127-1279,Porcelain with transparent pale blue (qingbai) glaze,,Gift of Mrs. Weir Gilmer,,,Vessel,,,,,All_images\image2357.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-119v1
Conical bowl,,China,"1700-1800, probably 1700-1735",Glass,H x Diam (overall): 6.5 x 20.1 cm (2 9/16 x 7 15/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.265.3",,,Vessel,,,,,All_images\image2358.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8092_15
Garment hook,,China,400-200 BCE,Bronze,H x W x D: 3.7 x 1.6 x 1.9 cm (1 7/16 x 5/8 x 3/4 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2359.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6191_11
Garment hook,,China,400-200 BCE,Bronze,H x W x D: 6.5 x 3.1 x 1.3 cm (2 9/16 x 1 1/4 x 1/2 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2360.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6191_01
"Rim fragment, number on piece ""west"" D4b",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2361.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-701_1
Rim fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2362.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2763_1
"Fragment, number on piece ""west"" C4e(o)",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2363.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-723_1
"Wine-cup, delicately potted",,China,,,,Gift of John de Bry,,,Vessel,,,,,All_images\image2364.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2738_1
Couplet in running script,He Shaoji (1799-1873),China,mid 19th century,Ink on paper,H x W (each): 157.1 x 28.6 cm (61 7/8 x 11 1/4 in),Purchase — Charles Lang Freer Endowment,,,Calligraphy,,,,,All_images\image2365.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7489_21
Blue-and-white vessel,,China,,Porcelain with cobalt pigment under translucent glaze,,Gift of Helen D. Ling,,,Vessel,,,,,All_images\image2366.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-983_001
Lei,,China,ca. 1200-1000 BCE,Bronze,H x W x D: 40.8 x 32.2 x 26.5 cm (16 1/16 x 12 11/16 x 10 7/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2367.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6102_12
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2368.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-805_1
